name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
1 BHK Flat  for Sale in   Jeevan Bheema Nagar ,domcache_srp_54916551,"2 Bath,Semi-Furnished,3 floor,South facing Multistorey apartment is available for sale. It covered area of 635 sq-ft, it is a good location property. Please contact for moredetails.",https://www.magicbricks.com/propertyDetails/1-BHK-635-Sq-ft-Multistorey-Apartment-FOR-Sale-Jeevan-Bheema-Nagar-in-Chennai&id=4d423534393136353531,3500000,35 Lac,Chennai,Jeevan Bheema Nagar,13.09155559539795,80.19132232666016,1,2,1,635 FTK ,3,Semi-Furnished,Renu,,+91-98XXXXXXX87
2 BHK Flat  for Sale in   Pallavaram ,domcache_srp_56744901,"2 Bath,Unfurnished,9 floor,North - East facing Own the most luxurious home only at Olympia Grande if you are the one dreaming to possess your dream home in Chennai. Beautiful constructed by skilled engineers and designed by the architectures, here is a 2 BHK Flat up for sale in Olympia Grande, Pallavaram, Chennai. Grab this opportunity before anyone does. Property SpecificationsIn a high-rise apartment of 11 floors, this unfurnished flat is ideally located on the 9th floor, hence is full of fresh air and natural light. Crafted from the modern Vastu standards, this northeast-facing flat brings happiness, good luck, and good health. To describe, this flat encompasses 2 bedrooms and 2 western bathrooms of which one is en-suite and the other is commonly accessible. An eye-soothing view of the lush green garden is visible from all 3 balconies, of which one balcony is linked to the hall, one is connected to the kitchen and the other is connected to the bedroom. This flat also has a living cum dining area, and a well-spaced kitchen decked with the granite countertop and stainless steel sink. The ceramic tiles flooring gives a finishing touch to the entire flat. Facilities Covered parking space in the basement, 24 hours water supply, 100% power backup facility, a security guard, 2 lifts, a clubhouse, a gym, and a pool are also available here. LocalitySome of the prominent educational establishments like GGN International School, Grace International School, Alpha International School, St Francis International School, and Velammal International School are situated within 10Km from Pallavaram. Cantonment Board General Hospital, PCMC Hospital, Sayee Hospitals, and Kavitha Ortho & Multispeciality Hospital can be found within proximity. For a joyful shopping experience, the Grand Galada Centre Mall lies within 2Km while the Forum Vijaya Mall and Phoenix Marketcity are 14Km away.",https://www.magicbricks.com/propertyDetails/2-BHK-1178-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallavaram-in-Chennai&id=4d423536373434393031,7100000,71 Lac,Chennai,Pallavaram,12.964801,80.1469266414642,2,2,2,1178 FTK ,9,Unfurnished,Ameenuddin,,+91-99XXXXXXX85
3 BHK Flat  for Sale in   Mahindra World City ,domcache_srp_56110661,"3 Bath,Unfurnished,9 floor,North - East facing It is fully furnished well maintained newly built property with all amenities, best place for families and kids",https://www.magicbricks.com/propertyDetails/3-BHK-1401-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahindra-World-City-in-Chennai&id=4d423536313130363631,6500000,65 Lac,Chennai,Mahindra World City,12.726471900939941,79.98616790771484,3,3,3,1401 FTK ,9,Unfurnished,Deepak,,+91-91XXXXXXX39
2 BHK Flat  for Sale in   Mogappair ,domcache_srp_54896281,"2 Bath,Semi-Furnished,3 floor,North facing Multistorey apartment is available for sale. Close to Sai Baba Temple, apartment is painted and the building is painted, well maintained society. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1024-Sq-ft-Multistorey-Apartment-FOR-Sale-Mogappair-in-Chennai&id=4d423534383936323831,6000000,60 Lac,Chennai,Mogappair,13.076123237609863,80.17481994628906,2,2,2,1024 FTK ,3,Semi-Furnished,Ajay Khankhoje,,+91-89XXXXXXX22
2 BHK Flat  for Sale in    ,domcache_srp_57047893,"2 Bath,Unfurnished,2 floor,South facing 2 BHK, Multistorey Apartment is available for Sale in , Chennai for 80.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-980-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Chennai&id=4d423537303437383933,8000000,80 Lac,Chennai,,,,2,2,2,980 FTK ,2,Unfurnished,Muthulakshmi,,+91-97XXXXXXX70
"2 BHK Flat  for Sale in   Korattur, Jawaharlal Nehru Road ",domcache_srp_57218869,"2 Bath,Semi-Furnished,10 floor Multistorey apartment is available for sale. It covered area of 1029 sq-ft, it is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1029-Sq-ft-Multistorey-Apartment-FOR-Sale-Korattur-in-Chennai&id=4d423537323138383639,7800000,78 Lac,Chennai,"Korattur, Jawaharlal Nehru Road",13.115974426269531,80.18175506591797,2,2,2,1029 FTK ,10,Semi-Furnished,Upendra,,+91-93XXXXXXX63
4 BHK Residential House for Sale in Old Washermanpet,domcache_srp_56762415,"3 Bath,Semi-Furnished,2 floor A residential house is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/4-BHK-1900-Sq-ft-Residential-House-FOR-Sale-Old-Washermanpet-in-Chennai&id=4d423536373632343135,14000000,1.40 Cr,Chennai,Old Washermanpet,13.112873077392578,80.286865234375,4,3,4,1900 FTK ,2,Semi-Furnished,GSconnect uk,,+91-80XXXXXXX24
2 BHK Flat  for Sale in   Ambattur ,domcache_srp_56509123,"2 Bath,Unfurnished,1 floor,East facing It is lockdown opportunity. You would not get flat in Ambattur for this price. Old flats is selling more than this price. Ambattur is a developed area after Anna nagar. Near to IT Park also. Koyembedu bus terminus is 8 kms.",https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ambattur-in-Chennai&id=4d423536353039313233,3300000,33 Lac,Chennai,Ambattur,,,2,2,2,840 FTK ,1,Unfurnished,Madivanan,,+91-63XXXXXXX90
2 BHK Residential House for Sale in Tiruvallur,domcache_srp_53433947,"2 Bath,Unfurnished,Ground floor,South facing Its a Good Residential House for Family For More Details Contact.",https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Residential-House-FOR-Sale-Tiruvallur-in-Chennai&id=4d423533343333393437,6000000,60 Lac,Chennai,Tiruvallur,,,2,2,2,840 FTK ,Ground,Unfurnished,Sowmini,,+91-96XXXXXXX78
2 BHK Flat  for Sale in   Vandalur ,domcache_srp_56687781,"2 Bath,Semi-Furnished,Upper Basement floor 2 BHK, Multistorey Apartment is available for Sale in Vandalur, Chennai for 25.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Vandalur-in-Chennai&id=4d423536363837373831,2500000,25 Lac,Chennai,Vandalur,,,2,2,2,700 FTK ,Upper Basement,Semi-Furnished,reza,,+91-95XXXXXXX19
"2 BHK Flat  for Sale in   Padur, Old Mahabalipuram Road ",domcache_srp_42810057,"2 Bath,Unfurnished,3 floor,North facing Address: , Kazhipattur, Chennai South, ChennaiWe are the proud owners of this 2 bhk apartment available in marg pushkara, kazhipattur, chennai south. This unfurnished apartment is a 0-1 year old property, priced approximately at rs. 4300000. It is a resale and a ready to move in apartment. The unit is located on the 3rd floor and has a super built-Up area of 1111. 0 sq. Ft. It has 2 bathroom(S) and 2 balcony(S). The ownership is freehold type. The apartment has 1 open parking.Additional details :The society has dedicated security guards for every tower.Full power backup  is available.",https://www.magicbricks.com/propertyDetails/2-BHK-1111-Sq-ft-Multistorey-Apartment-FOR-Sale-Padur-in-Chennai-r1&id=4d423432383130303537,4200000,42 Lac,Chennai,"Padur, Old Mahabalipuram Road",12.813611,80.235523,2,2,2,1111 FTK ,3,Unfurnished,Prakash Sivarajan,,+91-94XXXXXXX52
"2 BHK Flat  for Sale in   Pattabiram, Chennai-Tiruttani Highway ",domcache_srp_52227793,"2 Bath,Semi-Furnished,2 floor,North facing Those searching for a residence in Chennai can consider investing in this beautiful 2BHK apartment. Up for sale and located in Pattabiram, Chennai, this Vaastu compliant abode is masterfully constructed and is the ultimate choice for dwelling comfortably with your family.  Note -- The ground, first and second floor with 1000sqft each is available for sale.   Property Specifications  Quite brilliantly designed, this apartment beckons you with wonderful construction and beautiful locality. As of now, this is an unfurnished apartment which you can easily customise as per your requirements and choice.   It features 2 lovely bedrooms, 2 well-sized bathrooms, 2 airy balconies, living room, and kitchen cum dining area as well as a living room with an open kitchen is available on the second floor.  Equipped with geysers and western sanitary fittings, one bathroom is attached and another one is commonly used.  Moreover, the well-aligned balconies overlooks the garden wherein one is connected to the bedroom and another one to the hall. The abode is further covered with alluring vitrified tiles that give the interiors a decent yet lavish look.    Facilities   Open parking (for each flat) as well as other key amenities like borewell water supply round the clock, and solar are available.    Locality   Located in one of the most preferred residential destinations, this apartment is one of the finest places to live. You can find well-known schools, reputed hospitals, malls, supermarkets, banks and ATMs at 500m. Travelling to and from this area is easy as various autos, taxis, and buses are easily available as well as Pattabiram Railway Station is available at 500m.",https://www.magicbricks.com/propertyDetails/2-BHK-3300-Sq-ft-Multistorey-Apartment-FOR-Sale-Pattabiram-in-Chennai&id=4d423532323237373933,5000000,50 Lac,Chennai,"Pattabiram, Chennai-Tiruttani Highway",,,2,2,2,3300 FTK ,2,Semi-Furnished,johnson selvaraj,,+91-81XXXXXXX11
1 BHK Flat  for Sale in   Avadi ,domcache_srp_55949165,"1 Bath,Unfurnished,Ground floor Property is available for sale .",https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Avadi-in-Chennai&id=4d423535393439313635,2500000,25 Lac,Chennai,Avadi,13.09623,80.1487733333333,1,1,1,550 FTK ,Ground,Unfurnished,K ZIAUDEEN ZIAUDEEN,,+91-75XXXXXXX87
"2 BHK Flat  for Sale in   Varadaraja Puram, Ambattur ",domcache_srp_54933089,"2 Bath,Unfurnished,Ground floor,North facing Attention please…! Here is the under-construction 2BHK flat up for sale and is situated in one of the hi-tech locales of Varadaraja Puram, Chennai. The potential buyer is assured to make a secured investment of the hard-earned money as this property comes with freehold ownership right. So, buy right now!!!Note-The possession will be given in the month of September 2021. -There are 6 flats of 2BHK available for sale here with the same configuration & facing north, south, east and west directions.Property SpecificationsAdvantageously located on the ground floor of the 2-storeyed building, this adorable flat is completely ready to move in and spans across 822sqft of a super area & 680sqft of a carpet area.Approved by Chennai Metropolitan Development Authority, this unfurnished flat comprises 2 bedrooms, 2 bathrooms, a hall window overlooking the internal & main roads, living cum dining area and a regular kitchen with utility space.Out of the 2 western themed bathrooms, 1 bathroom is attached and 1 bathroom is common. To give a fabulous look, this flat will be finely covered with the vitrified and ceramic tiles on the flooring.FacilitiesTo keep your vehicles safely & comfortably, 1 covered parking slot and 1 open parking space will be allotted for this residence. Round the clock water supply, lifts and 100% power backup facilities will be provided here. Security guard will be appointed and CCTV cameras will be installed for 24X7 surveillance.LocalityAll the essential social infrastructures such as prominent schools, notable hospitals, well-known shopping malls, supermarkets, recognized banks and ATMs are found within a radius of 1 to 2kms from this residential property.Commuting is also not an issue, as you can access the railway station at a distance of 4kms and several modes of transportation like autos, buses & taxis within 1 to 2kms from this flat.",https://www.magicbricks.com/propertyDetails/2-BHK-822-Sq-ft-Multistorey-Apartment-FOR-Sale-Varadaraja-Puram-in-Chennai&id=4d423534393333303839,4049000,40.5 Lac,Chennai,"Varadaraja Puram, Ambattur",,,2,2,2,822 FTK ,Ground,Unfurnished,VENKATESH,,+91-90XXXXXXX45
2 BHK Flat  for Sale in   Avadi ,domcache_srp_56953515,"2 Bath,Unfurnished,14 floor,North facing 2 BHK, Multistorey Apartment is available for Sale in Avadi, Chennai for 45.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1057-Sq-ft-Multistorey-Apartment-FOR-Sale-Avadi-in-Chennai&id=4d423536393533353135,4500000,45 Lac,Chennai,Avadi,13.087909,80.11131,2,2,2,1057 FTK ,14,Unfurnished,SUDHARSAN T E,,+91-98XXXXXXX63
3 BHK Flat  for Sale in   Oragadam Sriperumbudur ,domcache_srp_42602881,"3 Bath,Semi-Furnished,14 floor PSME School in front of Apartment",https://www.magicbricks.com/propertyDetails/3-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Oragadam-Sriperumbudur-in-Chennai&id=4d423432363032383831,5500000,55 Lac,Chennai,Oragadam Sriperumbudur,13.129581,80.15391,3,3,3,1150 FTK ,14,Semi-Furnished,KRISHNAKUMAR Krishnakumar,,+91-95XXXXXXX30
3 BHK Flat  for Sale in   Chembarambakkam ,domcache_srp_54861389,"3 Bath,Semi-Furnished,3 floor,North - West facing Presenting to you a thoughtfully designed and lavish 3BHK flat of 1462 sqft super area that is located in Godrej Palmgrove, Chembarambakkam, Chennai and open to investment options. This abode promises to offer you and your loved ones an unmatched lifestyle of class and comfort. So what are you waiting for, cash in and book it soon!Property specificationsSituated on the 3rd floor of a 20 storey building, this abode is semi-furnished which lets you do little arrangement work before moving in. All the rooms are blessed with good cross-ventilation giving plenty of fresh air to breathe in. The flat features 3 bedrooms, 3 bathrooms, 2 balconies, 1 living cum dining area, and 1 modular kitchen. To enhance the look of the abode, high-quality vitrified tiles have been used for the flooring which is also best known for its durability and easy maintenance.Adorned with fancy wardrobes are the beautiful bedrooms offering enough space for your apparel and other belongings. Out of 3 western bathrooms, 2 are attached to the bedrooms and 1 is commonly used. There is also 1 geyser available in one-bathroom. Overlooking the garden are balconies which are linked to the hall and one-bedroom. There is a covered parking space available to safely park your vehicles and other facilities like round the clock water supply, power backup, 2 lifts and security with CCTV surveillance are available.This society is blessed with a basket full of amenities like Indoor Squash & Badminton Courts, Meditation Area, Outdoor Tennis Courts, Swimming Pool, Intercom Facility, Internet/Wi-Fi Connectivity, Gymnasium, Piped Gas, Retail Boulevard (Retail Shops), Bank & ATM, Banquet Hall and Club House. LocalitySituated within walking distance from public transports, this property enjoys good access to key areas of the city and its resources. Along with a bus stand available at 100m, this property is also near Chennai Public School, Savita Hospital, banks and ATMs.",https://www.magicbricks.com/propertyDetails/3-BHK-1462-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembarambakkam-in-Chennai&id=4d423534383631333839,5800000,58 Lac,Chennai,Chembarambakkam,13.0371972566126,80.0499871186029,3,3,3,1462 FTK ,3,Semi-Furnished,KOTESWARAN,,+91-98XXXXXXX44
"2 BHK Flat  for Sale in   Padur, Old Mahabalipuram Road ",domcache_srp_55030599,"2 Bath,Semi-Furnished,2 floor Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Padur-in-Chennai&id=4d423535303330353939,6300000,63 Lac,Chennai,"Padur, Old Mahabalipuram Road",12.799396,80.224758,2,2,2,1400 FTK ,2,Semi-Furnished,Vijayalakshmi Srikanth,,+91-98XXXXXXX89
"2 BHK Flat  for Sale in   Kelambakkam, Old Mahabalipuram Road ",domcache_srp_55106953,"2 Bath,Semi-Furnished,2 floor Situated in the upscale neighbourhood of Sobha Meritta, Kelambakkam, Chennai - this 2BHK property situated on the 2nd floor of a 13-floor building is undeniably the most lucrative option to invest in. The property guarantees complete value to your money by offering a living space of 1336 sq ft, where you can lead a happy life with your loved ones. So, hurry up!!!Property specificationsSituated in a well-established and secured residential society of the town, this 2BHK flat with good ventilation and natural light welcomes you to live an amazing life with your complete family. Semi-furnished, this vaastu approved flat comprises 2 bedrooms with wardrobes, 2 bathrooms, 1 balcony, 1 living cum dining area and 1 well-crafted modular kitchen with a utility area, chimney and hob.  Both the bathrooms are well-designed with modern western sanitary fittings and geysers. Of which one bathroom is attached to the bedroom and the other one is commonly used. Overlooking the lovely garden is the airy balcony which is attached to the living room and is a perfect place to spend some quality time with your favourite book or novel. Up to date with electrical fittings like lights and fans, the entire flat is embellished with vitrified flooring to give this residence a magnificent look.  FacilitiesThis flat offers some prime facilities like water supply, 100% power backup, 2 lifts, security and covered parking. Amenities available in this society are Visitor Parking, Water Storage, Kids Play Area, Maintenance Staff, Swimming Pool, Flower Gardens, Fire Fighting Equipment, Banquet Hall, Club House, Indoor Squash & Badminton Courts, Meditation Area, Jogging and Strolling Track, AEROBICS ROOM, Cycling & Jogging Track, Park, Early Learning Centre, Indoor Games Room, Gymnasium, RO Water System, Reserved Parking, DTH Television Facility and Multipurpose Courts. LocalityCommuting is completely hassle-free as there are various means of transport facilities like autos and taxis quickly accessible nearby. A bus stop is readily available from this property which is available at 50m. Nationalized & private banks as well as 24x7 operating ATM centres are found in close proximity. Within 4km, there are many schools, hospitals, malls and supermarkets available. ",https://www.magicbricks.com/propertyDetails/2-BHK-1336-Sq-ft-Multistorey-Apartment-FOR-Sale-Kelambakkam-in-Chennai&id=4d423535313036393533,6500000,65 Lac,Chennai,"Kelambakkam, Old Mahabalipuram Road",12.7978166702025,80.2012323283136,2,2,2,1336 FTK ,2,Semi-Furnished,Subramaniam,,+91-73XXXXXXX72
2 BHK Flat  for Sale in   Guduvancheri ,domcache_srp_56265277,"2 Bath,Semi-Furnished,2 floor 2 BHK, Multistorey Apartment is available for Sale in Guduvancheri, Chennai for 55.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1240-Sq-ft-Multistorey-Apartment-FOR-Sale-Guduvancheri-in-Chennai&id=4d423536323635323737,5500000,55 Lac,Chennai,Guduvancheri,12.829624,80.083812,2,2,2,1240 FTK ,2,Semi-Furnished,Sridhar Ramachandran,,+91-99XXXXXXX65
"2 BHK Flat  for Sale in   Kelambakkam, Old Mahabalipuram Road ",domcache_srp_48103051,"2 Bath,Unfurnished,11 floor,North - East facing Fully Vaastu compliant North East facing! On 11th floor with stunning views of the surrounding greenery! Very well lit and well ventilated property. Not registered by us ... so you will be the first owner and save money on registration as well!",https://www.magicbricks.com/propertyDetails/2-BHK-986-Sq-ft-Multistorey-Apartment-FOR-Sale-Kelambakkam-in-Chennai&id=4d423438313033303531,3900000,39 Lac,Chennai,"Kelambakkam, Old Mahabalipuram Road",12.776059,80.214077,2,2,2,986 FTK ,11,Unfurnished,Ram Ram,,+91-90XXXXXXX33
3 BHK Flat  for Sale in   Siruseri ,domcache_srp_56315109,"2 Bath,Semi-Furnished,4 floor Semi Furnished with Modular Kitchen",https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Siruseri-in-Chennai&id=4d423536333135313039,5500000,55 Lac,Chennai,Siruseri,12.8421730962308,80.2068336271899,3,2,3,1250 FTK ,4,Semi-Furnished,Saurabh,,+91-98XXXXXXX00
"2 BHK Flat  for Sale in   Chromepet, GST Road ",domcache_srp_55507409,"2 Bath,Unfurnished,5 floor,North facing AP TW is located near three famous temples, namely, Thiruneermalai, Kundrathur and Mangadu. The society is a great place to live with all amenities available at door step. While the club house has not been completed yet, once complete this will make TW a great place to live",https://www.magicbricks.com/propertyDetails/2-BHK-910-Sq-ft-Multistorey-Apartment-FOR-Sale-Chromepet-in-Chennai&id=4d423535353037343039,4500000,45 Lac,Chennai,"Chromepet, GST Road",12.9763626,80.107713,2,2,2,910 FTK ,5,Unfurnished,Janardhanan MP,,+91-97XXXXXXX00
3 BHK Flat  for Sale in   Habibullah Road ,domcache_srp_56260797,"3 Bath,Semi-Furnished,1 floor 3 BHK, Builder Floor Apartment is available for Sale in Habibullah Road, Chennai for 1.2 Crore(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Habibullah-Road-in-Chennai&id=4d423536323630373937,12000000,1.20 Cr,Chennai,Habibullah Road,,,3,3,3,1000 FTK ,1,Semi-Furnished,Prasanna Kannan,,+91-99XXXXXXX19
"2 BHK Flat  for Sale in   Zamin Pallavaram, Pallavaram ",domcache_srp_54355909,"2 Bath,Unfurnished,1 floor,North facing Fabulous opportunity for all the home buyers- this thoughtfully planned 2 BHK flat for sale in Zamin Pallavaram, Chennai is the right choice to go with. So, hurry up and make most of this opportunity!!!Property SpecificationsCurrently, this residential property is still under construction and will be available for possession by September 2021. Benefited with freehold ownership rights, this residential property is absolutely worth buying. Furthermore, this residential flat is sited close to all the key amenities such as schools, hospitals, markets and banks which is an added benefit. Vaastu compliant, this north facing 2 BHK residential flat sited on the 1st floor encompasses 2 bedrooms, 2 western bathrooms, a balcony, living cum dining area and a modular kitchen unit appointed with covered cabinets, gleaming granite slab and sink to ensure convenient cooking. All the bathrooms are connected to the respective bedrooms and also there is a provision for installing geysers in all these bathrooms. Overlooking the park is the balcony that is connected to the living room. Good quality ceramic tiles are used to enhance the overall appeal of this flat.FacilitiesCovered parking slot is available for placing your vehicles comfortably. This residential apartment is well-supported with 24 hours water supply, power back up, lift, and security with CCTV surveillance.LocalityThis well-planned residential complex is located in one of the prestigious areas of Chennai with easy access to all your conveniences to thereby ensure hassle-free lifestyle. Local bus stops lie within 300m and the other public transport facilities lie within the short distance to ensure easy commuting. Furthermore, the metro station is accessible within 1.5km radius. Within 500m radius, you will find some of the well-known schools and the hospitals. Leading shopping malls, and the various supermarkets are also available within the 500m. For monetary support, there are few trusted banks as well as the ATMs are available within 500m from this apartment.",https://www.magicbricks.com/propertyDetails/2-BHK-878-Sq-ft-Multistorey-Apartment-FOR-Sale-Zamin-Pallavaram-in-Chennai&id=4d423534333535393039,4750000,47.5 Lac,Chennai,"Zamin Pallavaram, Pallavaram",,,2,2,2,878 FTK ,1,Unfurnished,Ganes Kumar,,+91-98XXXXXXX29
"1 BHK Flat  for Sale in   Tirumurthy Nagar, Nungambakkam ",domcache_srp_56555245,"1 Bath,Unfurnished,1 floor Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/1-BHK-714-Sq-ft-Multistorey-Apartment-FOR-Sale-Tirumurthy-Nagar-in-Chennai&id=4d423536353535323435,11500000,1.15 Cr,Chennai,"Tirumurthy Nagar, Nungambakkam",13.057324409484863,80.24576568603516,1,1,1,714 FTK ,1,Unfurnished,Krishna Kodiyalam,,+91-98XXXXXXX80
2 BHK Flat  for Sale in   Perumbakkam ,domcache_srp_54836375,"2 Bath,Unfurnished,1 floor,North facing Omr near sholinganallur,very close to IT express ,",https://www.magicbricks.com/propertyDetails/2-BHK-659-Sq-ft-Multistorey-Apartment-FOR-Sale-Perumbakkam-in-Chennai&id=4d423534383336333735,3150000,31.5 Lac,Chennai,Perumbakkam,,,2,2,2,659 FTK ,1,Unfurnished,Vishwanathan,,+91-98XXXXXXX89
"3 BHK Flat  for Sale in   Rajaji Nagar, Madipakkam ",domcache_srp_56549543,"3 Bath,Semi-Furnished,1 floor,North facing Located in one of the finest localities of Rajaji Nagar, Chennai, this builder floor is designed to adapt to the contemporary living needs of new homeowners and to create an exciting new experience. By owning this breathtaking 3BHK builder floor, you will know how it feels to live in paradise with world-class architecture and top-notch amenities. Note * This a G+2 floors building which multiple flats for sale* On the ground floor, there are 2 units of 1BHK * This 3BHK builder floor is available on the first floor* Second and third floor are consisting of 3BHK units* Maintenance charges will be around Rs.3000 per monthProperty Specification and FacilitiesThis well-ventilated and bright builder floor is located on the 1st floor in a building of 2 floors. This 3BHK abode is attractive with eye-catching imported vitrified flooring, which is long-lasting and is easy to clean. Further, compliance in accordance with vaastu norms, this property is worth considering as it bestows you with a joyful, positive and healthy living ambience. Coming to the floor plan, it incorporates 3 bedrooms, 3 bathrooms, 1 balcony, 1 living cum dining area and 1 modular kitchen with provision for a chimney. Along with making optimum use of space, the design of wardrobes in the bedrooms stores all your collectables, essentials in a meticulous manner.Inspire an inner chef in you in the thoughtfully crafted kitchen fitted with a high-quality granite countertop and sink. The 1 common and 2 attached bathrooms are styled in a western manner and fitted with geysers. Overlooking the surrounding area is the balcony which is linked to the hall. Covered parking space, water supply (borewell and metro water), 100% power backup, CCTV cameras and 1 lift are available. LocalityTravelling around the area and nearby places is easy as all modes of public transport are widely available in the area. Located near the RTO Office, this property is close to many schools, banks, ATMs, malls, supermarkets, and hospitals.",https://www.magicbricks.com/propertyDetails/3-BHK-1120-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rajaji-Nagar-in-Chennai&id=4d423536353439353433,13600000,1.36 Cr,Chennai,"Rajaji Nagar, Madipakkam",,,3,3,3,1120 FTK ,1,Semi-Furnished,S N SENTHIL KUMAR,,+91-99XXXXXXX97
2 BHK Flat  for Sale in   Keelkattalai ,domcache_srp_56529603,"2 Bath,Unfurnished,Ground floor 2 BHK, Multistorey Apartment is available for Sale in Keelkattalai, Chennai for 52.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-875-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423536353239363033,5200000,52 Lac,Chennai,Keelkattalai,,,2,2,2,875 FTK ,Ground,Unfurnished,prasad,,+91-74XXXXXXX64
2 BHK Flat  for Sale in   Pallikaranai ,domcache_srp_56980775,"2 Bath,Semi-Furnished,3 floor,West facing Offering you top notch amenities, this gorgeous 2BHK flat is available for sale. This property is located in the finest “Coral Cascade”, Pallikaranai, Chennai and is the best one to consider as it is relatively new with a construction age of 5 to 10 years.Property SpecificationsSpread across a super area of 1370 sq ft, this flat is well ventilated and is 100% Vaastu compliant. West facing, this flat on the 3rd floor is benefited with freehold ownership rights and therefore a valuable investment to go with.Further, this flat is semi furnished with cupboards and foyers with cupboards. Also, this flat is up to date with necessary electrical fixtures such as lights and fans. Coming to the floor plan, this flat consists of 2 bedrooms, 2 bathrooms, a balcony, a living cum dining area, puja cabinets and a modular kitchen with an attached utility area.Furthermore, this flat is beautifully covered with superior quality vitrified tile flooring that is sure to impress you the moment you step in. Designed in western manner, of the 2 bathrooms, one is attached and the other one is commonly accessible.Additionally, bathrooms are equipped with geyser points for further installation of the same. Moreover, the balcony attached to the hall offers you an amazing space to spend some quality time with your loved ones.FacilitiesThis flat comes with modern amenities that include- power back up, lift, rain water harvesting, club house, swimming pool, gymnasium, reserved parking, security, water storage, private terrace/garden, vaastu compliant, intercom facility, maintenance staff and many more.Apart from the mentioned above, this flat is also facilitated with basic facilities such as covered parking space for one vehicle, round the clock water supply through borewell, 100% power backup, a lift and high level security via CCTV cameras and security guards.LocalityThis society is located in the prime area and is just 5min from the IT Express Highway. Reputed schools are situated nearby whereas the Kamakshi Hospital is located at a distance of 2km. At a distance of 100meters, you will find supermarkets, local markets and many other social amenities.The Velachery Metro Station is dotted at a distance of 4km whereas other public transport facilities are easily available here. Also, nationalised banks and ATMs are present in the vicinity for banking needs and services. ",https://www.magicbricks.com/propertyDetails/2-BHK-1370-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423536393830373735,7120000,71.2 Lac,Chennai,Pallikaranai,12.9374942919134,80.202217,2,2,2,1370 FTK ,3,Semi-Furnished,Jayanth,,+91-86XXXXXXX49
