date,reviewer,review,rating,is_real_review
06/08/2016,M Bhadra,?,4,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
05/10/2020,Guest User,COVID 19 may have spared you but there is no guarantee that DENGUE will not break out in this complex. Water bodies that they showcased at the time of purchase is now a breeding ground for mosquitoes and the water stinks. Some say it is infested with snakes and scorpions. Maintenance charges are hig... Read More,2,1
21/08/2020,Guest User,Eden City is one of the largest contemporary world class housing projects in Kolkata. This is the first of its kind as the same was conceived on the primary vision and philosophy of giving all modern lifestyle amenities and facilities at a much lesser cost.,4,1
08/09/2013,Kanak ,?,4,1
19/08/2020,farooque,"Well located residential project star green tower on Belgharia Expressway. It is close to airport and near to Dunlop. It has amenities  like, gymnasium, power backup, kids play area, swimming pool are available here.",3,1
19/08/2020,farooque,"Well located residential project star green tower on Belgharia Expressway. It is close to airport and near to Dunlop. It has amenities  like, gymnasium, power backup, kids play area, swimming pool are available here.",3,1
16/09/2017,Kalyan Saha,?,5,1
23/08/2020,Guest User,"Ozone in E M Bypass, Kolkata South by PS Group and Srijan Realty is a residential project. Ozone offers facilities such as Gymnasium and Lift. It also has amenities like Badminton court, Basketball court, Jogging Track, and Swimming pool. The project has indoor activities such as the Dartboard and P... Read More",1,1
23/08/2020,Guest User,"Ozone in E M Bypass, Kolkata South by PS Group and Srijan Realty is a residential project. Ozone offers facilities such as Gymnasium and Lift. It also has amenities like Badminton court, Basketball court, Jogging Track, and Swimming pool. The project has indoor activities such as the Dartboard and P... Read More",1,1
07/11/2013,Sourabh,?,4,1
03/06/2021,Guest User,"It is good to project. Indore and outdoor, swimming pool, the garden also facilities available in the project. Good security and good amenities available.",4,1
31/05/2021,Guest User,It is a very good place for leaving and all amenities are available here. This place is very crowded. Most attractive place in Kolkata.,5,1
03/06/2021,Guest User,"It is good to project. Indore and outdoor, swimming pool, the garden also facilities available in the project. Good security and good amenities available.",4,1
31/05/2021,Guest User,It is a very good place for leaving and all amenities are available here. This place is very crowded. Most attractive place in Kolkata.,5,1
27/12/2020,Guest User,"This project is developed by the South City Group and this project has many size options are available in 2, 3, and 4 BHK apartment and a total of 5 Block and project has good amenities include in the project.",4,1
27/12/2020,Guest User,South City  is good Project. Nice location. Well maintained project. Good amenities available,4,1
19/12/2020,Guest User,"The project offers apartments with perfect contemporary architecture and features to provide a comfortable living. It also has amenities like a Jogging Track, Lawn tennis court and Swimming pool ensuring the health and recreational needs.",4,1
17/12/2020,Guest User,"A very well maintained and well located project.All world class amenties are available here. Available amenities like swimming pool, powerbackup,  clubhouse, lift and more. Rabindra sarovar metro station is very Nearby.",5,1
08/08/2020,Guest User,South City is located in prince Anwar Shah road Kolkata. South City project is the best residential and commercial project in Kolkata. School and car parking for more than 1400 cars. South City symbolizes the changing perceptions of the way people have traditionally lived in Kolkata.,5,1
22/09/2013,Deb ,?,4,1
03/06/2021,Guest User,"It is good to project. Indore and outdoor, swimming pool, the garden also facilities available in the project. Good security and good amenities available.",4,1
31/05/2021,Guest User,It is a very good place for leaving and all amenities are available here. This place is very crowded. Most attractive place in Kolkata.,5,1
03/06/2021,Guest User,"It is good to project. Indore and outdoor, swimming pool, the garden also facilities available in the project. Good security and good amenities available.",4,1
31/05/2021,Guest User,It is a very good place for leaving and all amenities are available here. This place is very crowded. Most attractive place in Kolkata.,5,1
27/12/2020,Guest User,"This project is developed by the South City Group and this project has many size options are available in 2, 3, and 4 BHK apartment and a total of 5 Block and project has good amenities include in the project.",4,1
27/12/2020,Guest User,South City  is good Project. Nice location. Well maintained project. Good amenities available,4,1
19/12/2020,Guest User,"The project offers apartments with perfect contemporary architecture and features to provide a comfortable living. It also has amenities like a Jogging Track, Lawn tennis court and Swimming pool ensuring the health and recreational needs.",4,1
17/12/2020,Guest User,"A very well maintained and well located project.All world class amenties are available here. Available amenities like swimming pool, powerbackup,  clubhouse, lift and more. Rabindra sarovar metro station is very Nearby.",5,1
08/08/2020,Guest User,South City is located in prince Anwar Shah road Kolkata. South City project is the best residential and commercial project in Kolkata. School and car parking for more than 1400 cars. South City symbolizes the changing perceptions of the way people have traditionally lived in Kolkata.,5,1
22/09/2013,Deb ,?,4,1
17/11/2020,Guest User,It is a very nice and well-maintained project. It offers facilities such as a gymnasium and lifts. It also offers services like a community hall. It also offers car parking. the project is a Vaastu compliant.,5,1
17/11/2020,Guest User,It is a very nice and well-maintained project. It offers facilities such as a gymnasium and lifts. It also offers services like a community hall. It also offers car parking. the project is a Vaastu compliant.,5,1
05/02/2013,Suman,?,0,1
24/08/2020,Guest User,"RBN Spring Nest in Behala, Kolkata South by RBN Projects is a residential project. It is ready to move the project with possession offered in Jul 2016. RBN Spring nest has a total of 2 towers. The construction is on 4 floors. RBN spring nest offers facilities such as the gymnasium and lift. It also ... Read More",3,1
12/07/2020,Guest User,"RBN Spring Nest in Behala, Kolkata South by RBN Projects is a residential project.It is a ready to move project with possession offered in Jul, 2016.RBN Spring Nest has a total of 2 towers. The construction is of 4 floors.RBN Spring Nest offers facilities such as Gymnasium and Lift.It also offers Ca... Read More",3,1
24/08/2020,Guest User,"RBN Spring Nest in Behala, Kolkata South by RBN Projects is a residential project. It is ready to move the project with possession offered in Jul 2016. RBN Spring nest has a total of 2 towers. The construction is on 4 floors. RBN spring nest offers facilities such as the gymnasium and lift. It also ... Read More",3,1
12/07/2020,Guest User,"RBN Spring Nest in Behala, Kolkata South by RBN Projects is a residential project.It is a ready to move project with possession offered in Jul, 2016.RBN Spring Nest has a total of 2 towers. The construction is of 4 floors.RBN Spring Nest offers facilities such as Gymnasium and Lift.It also offers Ca... Read More",3,1
13/05/2019,Udoy Roy,?,4,1
13/06/2016,Haradhan ,?,4,1
12/12/2014,Sunil Kumar ,?,4,1
27/07/2014,Arindam ,?,4,1
17/10/2020,Guest User,"This is in Hatiara, not in New Town, The roads to reach this locality is worst.",1,1
15/10/2020,Guest User,"No facilities like power back up, lift, water purifier plant has been provided. The water supplied is not at all worthy to use, full of iron and lime. Promoters and staff do not cooperate at all. Moreover, the property lies amidst a slum and the environment is worst.",2,1
17/10/2020,Guest User,"This is in Hatiara, not in New Town, The roads to reach this locality is worst.",1,1
15/10/2020,Guest User,"No facilities like power back up, lift, water purifier plant has been provided. The water supplied is not at all worthy to use, full of iron and lime. Promoters and staff do not cooperate at all. Moreover, the property lies amidst a slum and the environment is worst.",2,1
23/02/2017,Sunil,?,5,1
31/12/2018,Sourav Chatterjee,?,5,1
04/05/2020,,?,4,1
14/02/2014,Moumita,?,5,1
24/08/2020,Guest User,"Radha Kunja situated in Madhyamgram, Kolkata North by Universal Construction Kolkata is a residential project. Basic amenities like lift, car parking power backup, and community hall are available in this project.",4,1
24/08/2020,Guest User,"Radha Kunja situated in Madhyamgram, Kolkata North by Universal Construction Kolkata is a residential project. Basic amenities like lift, car parking power backup, and community hall are available in this project.",4,1
07/02/2012,Sabyasachi,?,0,1
25/06/2013,Purnima,?,4,1
04/12/2014,Sudipta,?,5,1
02/05/2020,,?,4,1
28/03/2013,Subrata,?,0,1
08/12/2020,Guest User,Great place with good amenities and a well residential complex. One of the best classes i have seen for my child. This is an awesome exclusive apartment building.,4,1
08/12/2020,Guest User,"Beautiful property serene atmosphere. Beautiful garden and, good views from the rooms very well known residential high rise. Great place, great ambiance.",4,1
08/12/2020,Guest User,Great place with good amenities and a well residential complex. One of the best classes i have seen for my child. This is an awesome exclusive apartment building.,4,1
08/12/2020,Guest User,"Beautiful property serene atmosphere. Beautiful garden and, good views from the rooms very well known residential high rise. Great place, great ambiance.",4,1
20/08/2020,Guest User,"Sankalpa II, is luxurious. Residential Apartment in Kolkata. Sankalpa II offers 3BHK and 4BHK apartments. The amenities in Sankalpa II are comprised of Landscaped Garden, Indoor Games, Swimming Pool, Gymnasium, Play Area, Intercom, Library, Badminton Court, Cafeteria, Basket Ball Court, Multi-purpos... Read More",5,1
14/08/2020,Guest User,"Sankalpa II, is a luxurious. Residential Apartment in Kolkata.Sankalpa II offers 3 BHK and 4 BHK Apartments.The amenities in Sankalpa II comprises of landscaped garden, Indoor Games, Swimming pool, Gymnasium, Play area, Intercom, Library, Badminton court, Cafeteria, Basket ball court, Multip... Read More",0,1
12/07/2020,Guest User,"Sankalpa II, is a luxurious. Residential Apartment in Kolkata.Sankalpa II offers 3 BHK and 4 BHK Apartments.The amenities in Sankalpa II comprises of Landscaped Garden, Indoor Games, Swimming Pool, Gymnasium, Play Area, Intercom, Library, Badminton Court, Cafeteria, Basket Ball Court, Multi-purpose ... Read More",5,1
25/03/2016,Sanjoy,?,5,1
22/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
21/05/2021,Guest User,"This is a very beautiful and nice project to live. Groceries shops, daily needs at walking distance. Swimming pool, play ground for kids, table tennis and many more facilities available. Security, water supply, cleaning, and maintenance are proper. It is the best project to live.",4,1
22/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
21/05/2021,Guest User,"This is a very beautiful and nice project to live. Groceries shops, daily needs at walking distance. Swimming pool, play ground for kids, table tennis and many more facilities available. Security, water supply, cleaning, and maintenance are proper. It is the best project to live.",4,1
19/12/2020,Guest User,"every time the building was leaked bathroom and kitchen sync is leaked no facilities they committed, arrogant behavior, careless nature, and very delayed to respond.",4,1
10/03/2013,Subhayan,?,0,1
04/12/2020,Rishi ,?,0,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
05/10/2020,Guest User,COVID 19 may have spared you but there is no guarantee that DENGUE will not break out in this complex. Water bodies that they showcased at the time of purchase is now a breeding ground for mosquitoes and the water stinks. Some say it is infested with snakes and scorpions. Maintenance charges are hig... Read More,2,1
21/08/2020,Guest User,Eden City is one of the largest contemporary world class housing projects in Kolkata. This is the first of its kind as the same was conceived on the primary vision and philosophy of giving all modern lifestyle amenities and facilities at a much lesser cost.,4,1
08/09/2013,Kanak ,?,4,1
10/12/2020,Guest User,"It is one of the finest residential complexes. It is a luxurious and beautifully constructed residential project with many amenities like a clubhouse, jogging track, power backup, swimming pool and more.",5,1
10/12/2020,Guest User,"It is one of the finest residential complexes. It is a luxurious and beautifully constructed residential project with many amenities like a clubhouse, jogging track, power backup, swimming pool and more.",5,1
03/09/2012,Anindya,?,0,1
11/06/2014,Dipankar,?,5,1
06/09/2013,Bhushan,?,4,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
05/10/2020,Guest User,COVID 19 may have spared you but there is no guarantee that DENGUE will not break out in this complex. Water bodies that they showcased at the time of purchase is now a breeding ground for mosquitoes and the water stinks. Some say it is infested with snakes and scorpions. Maintenance charges are hig... Read More,2,1
21/08/2020,Guest User,Eden City is one of the largest contemporary world class housing projects in Kolkata. This is the first of its kind as the same was conceived on the primary vision and philosophy of giving all modern lifestyle amenities and facilities at a much lesser cost.,4,1
08/09/2013,Kanak ,?,4,1
18/07/2018,Sanjay,?,5,1
12/07/2020,Guest User,"Siddharth waterfront is a luxurious and specious project . Which offers all modern amenities and facilities . This project located in khardah , developed by Siddha Group . This project is ideal for peace lovers .",4,1
12/07/2020,Guest User,"Siddharth waterfront is a luxurious and specious project . Which offers all modern amenities and facilities . This project located in khardah , developed by Siddha Group . This project is ideal for peace lovers .",4,1
05/12/2012,Adiya,?,0,1
03/08/2014,Rimo,?,4,1
24/04/2014,Ajay,?,4,1
03/06/2014,GHOSH,?,3,1
06/03/2014,Saha,?,5,1
20/08/2020,Guest User,"Dream Residency is located in Rajarhat by Jain Group. It is a residential development project.The apartment configuration are 2BHK, 3BHK and 4BHK. It has amenities like swimming pool, earthquake resistant, indoor game, jogging track, CCTV camera, security, community Hall, badminton court, gated ... Read More",4,1
20/08/2020,Guest User,"Dream Residency, located in Rajarhat by Jain group. It is a residential development project. The apartment configuration is 2BHK, 3BHK, and 4BHK are available. It has amenities like swimming pool, earthquake resistant, indoor game, jogging track, CCTV camera, security, community hall, badminton cour... Read More",4,1
20/08/2020,Guest User,"Dream Residency is located in Rajarhat by Jain Group. It is a residential development project.The apartment configuration are 2BHK, 3BHK and 4BHK. It has amenities like swimming pool, earthquake resistant, indoor game, jogging track, CCTV camera, security, community Hall, badminton court, gated ... Read More",4,1
20/08/2020,Guest User,"Dream Residency, located in Rajarhat by Jain group. It is a residential development project. The apartment configuration is 2BHK, 3BHK, and 4BHK are available. It has amenities like swimming pool, earthquake resistant, indoor game, jogging track, CCTV camera, security, community hall, badminton cour... Read More",4,1
15/10/2019,Aloke ,?,4,1
22/08/2020,Guest User,"Orchard County is a Residential complex located in BT Road, Developed by Oswal Group. This complex has a 60 percent open space. This complex has 3 towers with 13 floors of each tower. It has offered all modern facilities and amenities.",4,1
22/08/2020,Guest User,"Orchard County is a Residential complex located in BT Road, Developed by Oswal Group. This complex has a 60 percent open space. This complex has 3 towers with 13 floors of each tower. It has offered all modern facilities and amenities.",4,1
02/12/2013,Rajiv,?,4,1
21/08/2020,Guest User,"Siddha Galaxia Phase II build by a famous builder Siddha Group in Rajarhat. The project gives 2 BHK, 2.5 BHK, 3 BHK, and 4 BHK luxurious Apartments in Kolkata.  The facilities in Siddha Galaxia Phase II is Landscape Garden, Indoor Games, CCTV Cameras, Swimming Pool, Gymnasium, Play Area, Intercom, R... Read More",5,1
21/08/2020,Guest User,"Siddha Galaxia Phase II build by a famous builder Siddha Group in Rajarhat. The project gives 2 BHK, 2.5 BHK, 3 BHK, and 4 BHK luxurious Apartments in Kolkata.  The facilities in Siddha Galaxia Phase II is Landscape Garden, Indoor Games, CCTV Cameras, Swimming Pool, Gymnasium, Play Area, Intercom, R... Read More",5,1
06/12/2014,Shek,?,1,1
27/04/2014,Basudeo,?,5,1
26/08/2020,Vijay,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools, and parks surround the area. It is also very well-connected to various parts of Kolkata by public transport and very close to ... Read More",5,1
21/08/2020,Guest User,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools and parks surround the area. It is also very well connected to various parts of Kolkata by public transport and very close to K... Read More",5,1
26/08/2020,Vijay,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools, and parks surround the area. It is also very well-connected to various parts of Kolkata by public transport and very close to ... Read More",5,1
21/08/2020,Guest User,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools and parks surround the area. It is also very well connected to various parts of Kolkata by public transport and very close to K... Read More",5,1
01/02/2015,Avishek,?,4,1
10/10/2016,Paritosh ,?,5,1
21/08/2020,Guest User,"Siddha Galaxia Phase II build by a famous builder Siddha Group in Rajarhat. The project gives 2 BHK, 2.5 BHK, 3 BHK, and 4 BHK luxurious Apartments in Kolkata.  The facilities in Siddha Galaxia Phase II is Landscape Garden, Indoor Games, CCTV Cameras, Swimming Pool, Gymnasium, Play Area, Intercom, R... Read More",5,1
21/08/2020,Guest User,"Siddha Galaxia Phase II build by a famous builder Siddha Group in Rajarhat. The project gives 2 BHK, 2.5 BHK, 3 BHK, and 4 BHK luxurious Apartments in Kolkata.  The facilities in Siddha Galaxia Phase II is Landscape Garden, Indoor Games, CCTV Cameras, Swimming Pool, Gymnasium, Play Area, Intercom, R... Read More",5,1
06/12/2014,Shek,?,1,1
18/05/2020,babusona,?,5,1
08/04/2017,Ashok Basu,?,5,1
12/08/2013,Pradip Kumar ,?,4,1
02/01/2016,Tapas,?,4,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
24/05/2021,Guest User,"Project situated near Batanagar on the budge trunk road. The campus of the project is quiet and beautiful. Maintenance service is also good. Amenities are well equipped. Flats are well maintained, airy and spacious.",4,1
21/05/2021,Guest User,It is a very nice and clean society. It is a peaceful area with all amenities.,5,1
05/10/2020,Guest User,COVID 19 may have spared you but there is no guarantee that DENGUE will not break out in this complex. Water bodies that they showcased at the time of purchase is now a breeding ground for mosquitoes and the water stinks. Some say it is infested with snakes and scorpions. Maintenance charges are hig... Read More,2,1
21/08/2020,Guest User,Eden City is one of the largest contemporary world class housing projects in Kolkata. This is the first of its kind as the same was conceived on the primary vision and philosophy of giving all modern lifestyle amenities and facilities at a much lesser cost.,4,1
?,Kanak ,?,0,1
31/01/2016,Rakesh,?,5,1
25/10/2020,Guest User,"A great place to live on roads is a bit dirty and muddy, but Buses, Autos, and matadors always come and go so, communication is not strictly a problem. The environment is fresh, not polluted like inner Kolkata.",4,1
24/10/2020,Guest User,"Superb mind-blowing, awesome apartment. Two minutes from Rajarhat Choumatha. Good community and ambiance with a Swimming pool. The security staff is cooperative as well.",5,1
25/10/2020,Guest User,"A great place to live on roads is a bit dirty and muddy, but Buses, Autos, and matadors always come and go so, communication is not strictly a problem. The environment is fresh, not polluted like inner Kolkata.",4,1
24/10/2020,Guest User,"Superb mind-blowing, awesome apartment. Two minutes from Rajarhat Choumatha. Good community and ambiance with a Swimming pool. The security staff is cooperative as well.",5,1
20/08/2020,Guest User,"Aster Gardens in Rajarhat by Aster Group. It is a residential project. The apartment configuration are 2 bhk and 3 bhk and price ranges from 29.02 Lacs to 48.00 Lacs. The project is well connected by various modes of transportation. All public transport service available here. Close to hotels, banks... Read More",5,1
09/10/2014,Zibarul,"The project takes on a new delivery / possession date every month. The buildings are ready, but other work like plumbing, sewerage, electricity have been on at a snails pace- with little or no work happening. A modern property does not have proper answers and builder keeps giving you a new date.... Read More",0,1
29/12/2013,Tarun,?,5,1
23/08/2020,Guest User,"Merlin Trinoyoni, located in Sarsuna, Kolkata. Merlin Trinoyoni is another name of Goddess Durga. It offers 1, 2 and 3 BHK residential apartments.The project offers world class residential units with top line specifications. The project enables easy connectivity to all points of interest in and arou... Read More",4,1
23/08/2020,Guest User,"Merlin Trinoyoni, located in Sarsuna, Kolkata. Merlin Trinoyoni is another name of Goddess Durga. It offers 1, 2 and 3 BHK residential apartments.The project offers world class residential units with top line specifications. The project enables easy connectivity to all points of interest in and arou... Read More",4,1
12/01/2015,Basu,?,4,1
23/04/2020,kanhaiya kr,?,5,1
12/07/2020,Guest User,"Siddharth waterfront is a luxurious and specious project . Which offers all modern amenities and facilities . This project located in khardah , developed by Siddha Group . This project is ideal for peace lovers .",4,1
12/07/2020,Guest User,"Siddharth waterfront is a luxurious and specious project . Which offers all modern amenities and facilities . This project located in khardah , developed by Siddha Group . This project is ideal for peace lovers .",4,1
05/12/2012,Adiya,?,0,1
10/07/2014,Soumen,?,5,1
23/08/2020,Guest User,"The Magnolia prestige is a new project in Rajarhat, Kolkata. The apartments are available in 2BHK and 3BHK. The flooring of the apartments is done with vitrified tiles. Other facilities provided are a gymnasium, children's playground, a swimming pool etc. The project is situated in a great location ... Read More",4,1
23/08/2020,Guest User,"The Magnolia prestige is a new project in Rajarhat, Kolkata. The apartments are available in 2BHK and 3BHK. The flooring of the apartments is done with vitrified tiles. Other facilities provided are a gymnasium, children's playground, a swimming pool etc. The project is situated in a great location ... Read More",4,1
02/12/2014,Priyanka,?,5,1
21/08/2014,Biswajeet ,?,5,1
17/08/2020,Guest User,"Pushpakalay Apartments situated in Barasat, Kolkata North by Pushpak Infrastructure Builders is a residential project. Pushpakalay Apartments price ranges from 16.00 Lacs to 37.00 Lacs. Amenities like Jogging track and swimming pool, gymnasium, community hall are available in this project. It is a r... Read More",4,1
17/08/2020,Guest User,"Pushpakalay Apartments situated in Barasat, Kolkata North by Pushpak Infrastructure Builders is a residential project. Pushpakalay Apartments price ranges from 16.00 Lacs to 37.00 Lacs. Amenities like Jogging track and swimming pool, gymnasium, community hall are available in this project. It is a r... Read More",4,1
15/05/2014,Parthasarathi ,?,5,1
26/08/2020,Vijay,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools, and parks surround the area. It is also very well-connected to various parts of Kolkata by public transport and very close to ... Read More",5,1
21/08/2020,Guest User,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools and parks surround the area. It is also very well connected to various parts of Kolkata by public transport and very close to K... Read More",5,1
26/08/2020,Vijay,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools, and parks surround the area. It is also very well-connected to various parts of Kolkata by public transport and very close to ... Read More",5,1
21/08/2020,Guest User,"Siddha Town is a premium residential project at Rajarhat in Kolkata. The project is developed by the Siddha Group. Social facilities like banks, hospitals, markets, schools and parks surround the area. It is also very well connected to various parts of Kolkata by public transport and very close to K... Read More",5,1
01/02/2015,Avishek,?,4,1
01/12/2020,Guest User,"It is a very well maintained residential project. The project offers facilities such as a gymnasium and lift. It also has amenities like a badminton court, jogging track, lawn tennis court, and swimming pool. The project has indoor activities such as a pool table. It also offers services like a banq... Read More",5,1
01/12/2020,Guest User,It is a very well constructed residential project for comfortable living. All basic daily needs are available very close to here. It is a nice residential project with lots of amenities.,5,1
01/12/2020,Guest User,"It is a very well maintained residential project. The project offers facilities such as a gymnasium and lift. It also has amenities like a badminton court, jogging track, lawn tennis court, and swimming pool. The project has indoor activities such as a pool table. It also offers services like a banq... Read More",5,1
01/12/2020,Guest User,It is a very well constructed residential project for comfortable living. All basic daily needs are available very close to here. It is a nice residential project with lots of amenities.,5,1
16/08/2020,Guest User,"Swan Green in Thakurpukur, Kolkata South by Bengal Eco Housing is a residential project. It also has amenities like Badminton court, Jogging track, Lawn tennis court and Swimming pool. The project has indoor activities such as Pool table.It also offers services like Banquet hall, Community hall ... Read More",5,1
01/08/2014,Anirban,?,4,1
03/06/2014,Soumya,?,4,1
08/01/2013,Subhabrata,?,0,1
13/02/2015,Subrata ,?,5,1
07/04/2021,Debasish,?,5,1
22/08/2020,Guest User,"Purti Flowers is located in Jalkal Maheshtala Kolkata. It offers spacious and skillfully designed 2 BHK, 3 BHK and Penthouse apartments/ Flats. The project is well equipped with all the basic amenities to facilitate the needs of the residents. The apartment is in close proximity to Taratala Crossing... Read More",5,1
22/08/2020,Guest User,"Purti Flowers is located in Jalkal Maheshtala Kolkata. It offers spacious and skillfully designed 2 BHK, 3 BHK and Penthouse apartments/ Flats. The project is well equipped with all the basic amenities to facilitate the needs of the residents. The apartment is in close proximity to Taratala Crossing... Read More",5,1
19/02/2013,Indranil,?,0,1
31/12/2020,Guest User,It is a very nice and beautiful residential project. The project offers facilities such as Lift. It also offers Car parking.,5,1
24/08/2020,Guest User,This is a very nice project for location vice or residential purpose. Schools and hospitals are very close to this society.,5,1
31/12/2020,Guest User,It is a very nice and beautiful residential project. The project offers facilities such as Lift. It also offers Car parking.,5,1
24/08/2020,Guest User,This is a very nice project for location vice or residential purpose. Schools and hospitals are very close to this society.,5,1
14/08/2020,Guest User,"PS Ixora is located in Kolkata. It is a residential development of PS Group. PS Ixora offers 2 BHK and 3 BHK luxurious apartments in Kolkata. The amenities in PS Ixora comprises of landscaped garden, indoor games, swimming pool, gymnasium, play area, library, gated community, 24 hour backup electric... Read More",4,1
06/08/2016,Suchismita,?,5,1
01/12/2020,Guest User,"It is a nice residential project for comfortable living. All daily needs are available here. Transportation is very good from here. For residents, various amenities are available here.",5,1
01/12/2020,Guest User,"It is a nice residential project for comfortable living. All daily needs are available here. Transportation is very good from here. For residents, various amenities are available here.",5,1
29/07/2019,Wasim akram,?,5,1
23/04/2013,Vishal ,?,0,1
19/05/2013,Ramesh,?,5,1
12/11/2020,Guest User,A very well located project for comfortable living. It also has amenities like a swimming pool. It also offers services like a community hall. It also offers car parking.,5,1
12/11/2020,Guest User,This is a popular residential project with lots of amenities. EM Bypass is very close to here. Also available all basic civic amenities to meet your daily needs.,5,1
12/11/2020,Guest User,A very well located project for comfortable living. It also has amenities like a swimming pool. It also offers services like a community hall. It also offers car parking.,5,1
12/11/2020,Guest User,This is a popular residential project with lots of amenities. EM Bypass is very close to here. Also available all basic civic amenities to meet your daily needs.,5,1
14/08/2020,Guest User,"Purti Jewel in Tangra, Kolkata East by BCT Infrastructure LLP and Purti Realty is a residential project. Purti Jewel offers facilities such as Gymnasium and Lift.It has also amenity like Swimming pool.The project has indoor activities such as Dart board and Pool table.It also offers serv... Read More",4,1
05/02/2014,Bhunesh,?,3,1
01/12/2020,Guest User,A very good residential project for comfortable living. A very well equipped project. All basic civic amenities available very nearby from here.,5,1
21/08/2020,Guest User,"Sunrise Symphony by Sureka Group is a very popular residential project in Rajarhat Kolkata. Sunrise Symphony offers 3 BHK and 4 BHK luxurious Apartments in very cheap rate. The amenities in this project are Landscaped Garden, Indoor Games, Swimming Pool, Gymnasium, Play Area, Intercom, Club House, B... Read More",4,1
01/12/2020,Guest User,A very good residential project for comfortable living. A very well equipped project. All basic civic amenities available very nearby from here.,5,1
21/08/2020,Guest User,"Sunrise Symphony by Sureka Group is a very popular residential project in Rajarhat Kolkata. Sunrise Symphony offers 3 BHK and 4 BHK luxurious Apartments in very cheap rate. The amenities in this project are Landscaped Garden, Indoor Games, Swimming Pool, Gymnasium, Play Area, Intercom, Club House, B... Read More",4,1
12/07/2020,Sahil,"Sunrise Symphony by Sureka Group is a very popular residential project in Rajarhat Kolkata. Sunrise Symphony offers 3 BHK and 4 BHK luxurious Apartments in very cheap rate. The amenities in this project are Landscaped Garden, Indoor Games, Swimming Pool, Gymnasium, Play Area, Intercom, Club House, B... Read More",5,1
25/01/2016,Krishna Venkateshwar ,?,4,1
10/12/2020,Guest User,Five-star quality living amidst the greenery of Loreto convent. It is well connected to the city. Good residential complex. Fantastic project & nearby location is also fantastic.,4,1
08/12/2020,Guest User,"One of the best and well-maintained societies My Home. A beautiful project with ample greenery and fresh air. Besides that, it's just awesome. It's such a nice calm place.",4,1
10/12/2020,Guest User,Five-star quality living amidst the greenery of Loreto convent. It is well connected to the city. Good residential complex. Fantastic project & nearby location is also fantastic.,4,1
08/12/2020,Guest User,"One of the best and well-maintained societies My Home. A beautiful project with ample greenery and fresh air. Besides that, it's just awesome. It's such a nice calm place.",4,1
06/11/2013,Abhishek,?,5,1
13/08/2020,Guest User,Apsara is one of the popular residential project in park street Kolkata. Apsara building is situated of Well connectivity area.,4,1
