name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
2 BHK Flat  for Sale in   Uttarahalli ,domcache_srp_54268161,"2 Bath,Unfurnished,9 floor,North - East facing Truly gorgeously, studded with bright interiors, here is the brand new 2BHK flat up for sale and is located in one of the noble societies named as Prestige Lake Ridge in Uttarahalli, Bangalore. So, seize this property as soon as possible to enjoy the blissful life in the realm of comfort, simplicity&hellip!Property SpecificationsBenefited with freehold ownership rights, this adorable flat is ready to move and is ideally positioned on the 9th floor of the 17 storeyed building thus receiving ample natural light cross ventilation all along the day.Mindfully planned, this unfurnished flat includes 2 bedrooms, 2 bathrooms, 1 balcony, a living cum dining area and a regular kitchen. Both the bedrooms are wellsized and can be customized as per your choices  requirements.Among the 2 western style bathrooms, 1 is attached and 1 is for common usage. Overlooking the unmatched views of the main road, the airy balcony is connected to the living cum dining area.Further, all the rooms are nicely topped up with the vitrified tiles on the flooring that is wellknown for its long lasting quality.FacilitiesAmenities such as swimming pool, playground, gym, community hall, badminton court, jogging track, clubhouse, landscaped gardens, 1 covered parking 1 car, 24hours water supply, 2 lifts, 100 power backup, security guard and CCTV cameras are available within the premise.LocalityThis residential property is located just 2kms from the Outer Ring Road and 2.8kms from NICE Peripheral Ring Road thus enjoys seamless connectivity to major parts of the city.The most prominent Delhi Public School is found at a distance of 4kms 20mins drive from this flat. Further, the other civic utilities such as notable hospitals, famous shopping malls, supermarkets, recognized banks and ATMs are available within the vicinity.To commute to various parts of the city conveniently, you can access the metro station at 2.8kms and several modes of transportation like autos, buses  taxis within the proximity of this society.",https://www.magicbricks.com/propertyDetails/2-BHK-1159-Sq-ft-Multistorey-Apartment-FOR-Sale-Uttarahalli-in-Bangalore&id=4d423534323638313631,8200000,82 Lac,Bangalore,Uttarahalli,12.906179,77.5491255,2,2,2,1159 FTK ,9,Unfurnished,Sukhesh Shetty,,+91-99XXXXXXX39
2 BHK Flat  for Sale in   Hennur Bagalur Road ,domcache_srp_57278173,"2 Bath,Unfurnished,4 floor Well-planned by keeping the needs of convenient living, this ready-to-move-in 2BHK apartment is available for sale in Hennur Bagalur Road, Bangalore. Property Specifications and FacilitiesFilled with sufficient natural light and fresh air, this unfurnished apartment is situated on the 4th floor. Further, following vaastu norms, this apartment is worth considering as it bestows you with a joyful, positive and healthy living ambience. This property comes with 2 bedrooms (1 master bedroom has wooden flooring), 2 western bathrooms, 1 balcony overlooking the farm, 1 living cum dining area and 1 kitchen with utility area. Out of 2 bathrooms with geyser availability, 1 is attached and 1 is common. The living room opens onto a beautiful balcony where you can bask in the fresh morning rays. Talking about flooring, it is covered with vitrified tiles which are highly known for their durability, elegance, and carefree maintenance. The basic facilities such as 24-hours water supply, covered parking, power backup, 1 lift, CCTV camera and security guard are available. LocalityBeing located in a prime location, this property enjoys quick access to the well-known. Accessing other neighbourhoods and commuting to and from this property is absolutely easy as various modes of public transport are available close by. Driving for 20-30 minutes takes you to the Manyata Tech Park, International Airport, schools, hospitals, supermarkets, shopping malls, banks and ATMs.",https://www.magicbricks.com/propertyDetails/2-BHK-974-Sq-ft-Multistorey-Apartment-FOR-Sale-Hennur-Bagalur-Road-in-Bangalore&id=4d423537323738313733,5600000,56 Lac,Bangalore,Hennur Bagalur Road,,,2,2,2,974 FTK ,4,Unfurnished,Mark Felsinger Mark Felsinger,,+91-99XXXXXXX84
3 BHK Flat  for Sale in   Marasandra ,domcache_srp_55522743,"2 Bath,Unfurnished,2 floor,North - East facing Embracing you with a beautiful 3BHK flat for sale in one of the most sought-after locations in Marasandra, Bangalore. Crafted to have airy and bright rooms, this thoughtfully planned apartment is sited on the 2nd floor in a building of 7-floors. Decent interiors and pleasant ambience of this abode will surely offer you a comfortable and good life. Property SpecificationsPerfect for any medium family to dwell in, this north-east facing apartment is semi-furnished and consists of 3 bedrooms, 2 bathrooms, 1 balcony, 1 living room, 1 dining room, 1 pooja unit, and 1 modular kitchen. The flooring of the entire flat is perfectly covered with good quality vitrified tiles, which is easy to maintain. The modular kitchen of this abode is fitted with cabinets, granite platform, exhaust fan and sink for easy and comfortable cooking. Overlooking the park is the sunlit balcony which is connected to one of the bedrooms. Among the 2 western bathrooms with geysers, 1 is attached and 1 is commonly used. There is a TV unit and crockery unit available in the living and dining room. Study tables, cots and wardrobes are also provided in all the bedrooms. More importantly, the entire layout is Vastu compliant, thereby ensuring a healthy and prosperous living for its occupants. FacilitiesRound the clock water supply and power backup are given to this property so that you can carry out your daily activities. Placing your vehicles is now easy and convenient as there is an open parking slot available. There is a security guard and CCTV surveillance 24/7 to ensure total safety and protection. Amenities like Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Water Storage, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, Banquet Hall, Conference Room, Jogging and Strolling Track, Outdoor Tennis Court are also available in this society. LocalityAs this property is situated in a prime locality, it effortlessly shares good connectivity to major parts of the city. Public transport facilities like autos, taxis and buses are instantly available within this area. Railway station is available at 3km wherein RMZ gallery and malls are located within 14km. For meeting all your banking needs, major banks like SBI, HDFC, etc are found within close proximity. Columbia Asia Hospital is available within 300 meters from where you can get instant medical help. Schools like Vidya Mandir and Kendriya Vidyalaya are situated within 2km range. ",https://www.magicbricks.com/propertyDetails/3-BHK-1075-Sq-ft-Multistorey-Apartment-FOR-Sale-Marasandra-in-Bangalore&id=4d423535353232373433,4200000,42 Lac,Bangalore,Marasandra,13.099050521850586,77.71526336669922,3,2,3,1075 FTK ,2,Unfurnished,Shetty,,+91-94XXXXXXX33
2 BHK Flat  for Sale in   Old Airport Road ,domcache_srp_56721805," 2 BHK, Multistorey Apartment is available for Sale in Old Airport Road, Bangalore for 69.50 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Old-Airport-Road-in-Bangalore&id=4d423536373231383035,6950000,69.5 Lac,Bangalore,Old Airport Road,,,2,,2,1000 FTK ,,,Chandrakanth,,+91-87XXXXXXX49
2 BHK Flat  for Sale in   Kalena Agrahara ,domcache_srp_54542141,"2 Bath,Furnished,1 floor 2 BHK, Multistorey Apartment is available for Sale in Kalena Agrahara, Bangalore for 65.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalena-Agrahara-in-Bangalore&id=4d423534353432313431,6500000,65 Lac,Bangalore,Kalena Agrahara,12.87086296081543,77.58781433105469,2,2,2,1100 FTK ,1,Furnished,Rakesh,,+91-96XXXXXXX47
2 BHK Residential House for Sale in Banaswadi,domcache_srp_56925021,"2 Bath,Furnished,1 floor 2 BHK, Residential House is available for Sale in Banaswadi, Bangalore for 66.30 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Residential-House-FOR-Sale-Banaswadi-in-Bangalore&id=4d423536393235303231,6630000,66.3 Lac,Bangalore,Banaswadi,,,2,2,2,800 FTK ,1,Furnished,HELEN,,+91-90XXXXXXX41
2 BHK Flat  for Sale in   whitefield ,domcache_srp_56681189,"2 Bath,Unfurnished,1 floor 2 BHK, Multistorey Apartment is available for Sale in whitefield, Bangalore for 45.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423536363831313839,4500000,45 Lac,Bangalore,whitefield,,,2,2,2,1000 FTK ,1,Unfurnished,Anwesha Mal,,+91-95XXXXXXX70
3 BHK Residential House for Sale in Kanakapura Road,domcache_srp_56683855," 3 BHK, Residential House is available for Sale in Kanakapura Road, Bangalore for 74.50 Lac(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Residential-House-FOR-Sale-Kanakapura-Road-in-Bangalore&id=4d423536363833383535,7450000,74.5 Lac,Bangalore,Kanakapura Road,,,3,,3,1200 FTK ,,,SRI GANESH P,,+91-94XXXXXXX67
"2 BHK Flat  for Sale in   Jayamahal, Jayamahal ",domcache_srp_56977025,"2 Bath,Semi-Furnished,1 floor,East facing Prime locality. Recently the entire building has been renovated.",https://www.magicbricks.com/propertyDetails/2-BHK-1241-Sq-ft-Multistorey-Apartment-FOR-Sale-Jayamahal-in-Bangalore&id=4d423536393737303235,8500000,85 Lac,Bangalore,"Jayamahal, Jayamahal",13.002967,77.5972,2,2,2,1241 FTK ,1,Semi-Furnished,Yusuf,,+91-95XXXXXXX74
2 BHK Flat  for Sale in   Bharat Nagar ,domcache_srp_56562995,"2 Bath,Unfurnished,2 floor,East facing Price Negotiable, Please Whatsapp.SaiRam Meadows, 2BHK for Sale, East Facing, 990sqft, BharatNagar, Bangalore West.2BHK and 3BHK apartments are available of size varying from 985 Sqft to 1300 Sqft. Sai Ram Meadows offers facilities such as Lift, covered Car parking, rain water harvesting, borewell and children play area. The locality is calm, quiet and recommended for families.This is a RERA approved project.Please Whatsapp for Floor Plans, additional information, viewing.Please Whatsapp for Floor Plans, additional information, viewing.",https://www.magicbricks.com/propertyDetails/2-BHK-990-Sq-ft-Multistorey-Apartment-FOR-Sale-Bharat-Nagar-in-Bangalore&id=4d423536353632393935,4950000,49.5 Lac,Bangalore,Bharat Nagar,,,2,2,2,990 FTK ,2,Unfurnished,Jaideep,,+91-96XXXXXXX80
2 BHK Flat  for Sale in   Maragondahalli ,domcache_srp_57131355,"2 Bath,Unfurnished,3 floor,East facing Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1030-Sq-ft-Multistorey-Apartment-FOR-Sale-Maragondahalli-in-Bangalore&id=4d423537313331333535,5500000,55 Lac,Bangalore,Maragondahalli,12.825155258178711,77.65567779541016,2,2,2,1030 FTK ,3,Unfurnished,Surendra,,+91-93XXXXXXX03
2 BHK Flat  for Sale in   Vidyaranyapura ,domcache_srp_52097271,"2 Bath,Unfurnished,1 floor,North facing 2 BHK, Multistorey Apartment is available for Sale in Vidyaranyapura, Bangalore for 67.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-Vidyaranyapura-in-Bangalore&id=4d423532303937323731,6700000,67 Lac,Bangalore,Vidyaranyapura,13.083852767944336,77.55291748046875,2,2,2,1080 FTK ,1,Unfurnished,B Hemadri,,+91-98XXXXXXX96
"2 BHK Flat  for Sale in   Kaggadasapura, Indira nagar ",domcache_srp_56937991,"2 Bath,Semi-Furnished,1 floor Ideal for any nuclear family or couples, here is the most delightful 2BHK flat up for sale and is situated in one of the noble societies named as Sreeja Srivaaru in Kaggadasapura, Bangalore. So, without any further delay, grab this property immediately to lead a plush & serene lifestyle forever…!!!Property SpecificationsSpanning across 1100sqft of a super area, this vaastu compliant flat is well-positioned on the 2nd floor and comes with freehold ownership rights thus is truly a safe & profitable investment deal to go with.Ready to move with electrical fixtures like lights & fans, this furnished flat includes 2 bedrooms, 2 bathrooms, 1 balcony, living room with a TV unit & cupboard and a standard kitchen with cabinets, granite platform, stainless steel sink & utility area.Both the bedrooms are beautified with wardrobes and lofts to offer you ample storage space. Overlooking the neighboring building, the airy balcony is connected to the living room. Outfitted with geysers & shower heads, 1 bathroom is attached to 1 of the bedrooms whereas 1 bathroom is common. Also, 1 bathroom is designed in an Indian style and 1 bathroom is fashioned in a western theme.To give an elegant look, all the rooms are nicely topped up with the vitrified tiles on the flooring (each room has different color tiles).FacilitiesThe chief amenities/facilities such as 1 car parking, covered parking space, 100% power backup, children's play area, common area for hosting parties/get together and security guard for 24x7 are available here.LocalityMany leading schools and notable hospitals are found within a radius of 2kms from this residential property. You can find the market within less than 1km and Gopalan Mall at 4kms to accomplish your shopping needs.All the nationalized/private banks and ATMs are available within 1km to fulfill your banking needs. For commuting to other places comfortably, you can access the K R Puram Railway Station at a distance of 5kms and several public transportation within the proximity of this flat.",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Kaggadasapura-in-Bangalore&id=4d423536393337393931,4650000,46.5 Lac,Bangalore,"Kaggadasapura, Indira nagar",12.97972,77.675997,2,2,2,1100 FTK ,1,Semi-Furnished,Anju Kumari,,+91-20XXXXXXX01
3 BHK Flat  for Sale in   RT Nagar ,domcache_srp_56213763,"3 Bath,Unfurnished,7 floor,East facing D Mart is within the project, Apartment is perfect Vaastu with East facing Main door,SE Kitchen and SW Master bedroom.",https://www.magicbricks.com/propertyDetails/3-BHK-1667-Sq-ft-Multistorey-Apartment-FOR-Sale-RT-Nagar-in-Bangalore&id=4d423536323133373633,11500000,1.15 Cr,Bangalore,RT Nagar,13.0288562,77.606956,3,3,3,1667 FTK ,7,Unfurnished,Sannuvanda,,+91-98XXXXXXX51
2 BHK Flat  for Sale in   Electronic City ,domcache_srp_54146949,"2 Bath,Unfurnished,9 floor Urgent Sale Near Jigani Hobli, Rajapura Village, Bangalore.",https://www.magicbricks.com/propertyDetails/2-BHK-927-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronic-City-in-Bangalore&id=4d423534313436393439,3600000,36 Lac,Bangalore,Electronic City,12.782935,77.657546,2,2,2,927 FTK ,9,Unfurnished,Vivek Kedia,,+91-93XXXXXXX12
"3 BHK Flat  for Sale in   Murugeshpalya, Airport Road ",domcache_srp_56314409,"3 Bath,Semi-Furnished,Upper Basement floor,East facing Well situated flat which is less than 500mts Murugesh palya main road.",https://www.magicbricks.com/propertyDetails/3-BHK-1198-Sq-ft-Multistorey-Apartment-FOR-Sale-Murugeshpalya-in-Bangalore&id=4d423536333134343039,7200000,72 Lac,Bangalore,"Murugeshpalya, Airport Road",,,3,3,3,1198 FTK ,Upper Basement,Semi-Furnished,Parineetha C,,+91-98XXXXXXX38
2 BHK Flat  for Sale in   Kengeri Hobli ,domcache_srp_56471125,"2 Bath,Semi-Furnished,10 floor,East facing Gracefully constructed & studded with bright interiors, here is the most fascinating 2BHK flat up for sale and is situated in one of the highly demanding locales of Kengeri Hobli, Bangalore. So, without having any second opinion, seize this freehold property quickly to lead a serene lifestyle forever…!Property SpecificationsSpanning across 1196sqft of a super area & 730sqft of a carpet area, this flat vaastu compliant flat faces towards the most desirable east direction and is ideally positioned on the 10th floor of the 12-storeyed building.   Ready to move & aged less than 5 years, this semi-furnished flat includes 2 bedrooms, 2 bathrooms, 1 balcony, living cum dining area, lights, fans and a modular kitchen with cabinets.Both the bedrooms are well-appointed with fancy wardrobes to offer you enough convenient storage space. Designed in a western style & well-equipped with top brand geysers, 1 bathroom is attached whereas 1 bathroom is common.Overlooking the park & road, the lovely balcony is connected to the living cum dining area. Further, all the rooms are embraced with the vitrified tiles on the flooring that is well-known for its long lasting quality.FacilitiesThe prime amenities & facilities such as open & reserved parking, lift, club house, swimming pool, gymnasium, park, banquet hall, cafeteria/food court, conference room, jogging & strolling track, outdoor tennis courts, rain water harvesting, waste disposal, service/goods lift, water storage, 24 hours borewell water supply, 100% power backup, maintenance staff and 24X7 high-end security are available here.LocalityYou can find supermarkets and shopping malls at a walking distance whereas the Big Basket is in the same building to accomplish your essentials. Many leading schools and notable hospitals are available within a radius of 2kms from this flat.Numerous major banks and ATMs are found close by to meet your banking services. To commute to other parts of the city conveniently, you can access the Kengeri Metro Station at a distance of 3kms and different public transports within the short range from this residential property.",https://www.magicbricks.com/propertyDetails/2-BHK-1196-Sq-ft-Multistorey-Apartment-FOR-Sale-Kengeri-Hobli-in-Bangalore&id=4d423536343731313235,5000000,50 Lac,Bangalore,Kengeri Hobli,12.8993501663208,77.45104217529297,2,2,2,1196 FTK ,10,Semi-Furnished,sudhir prabhakar,,+91-98XXXXXXX66
"3 BHK Flat  for Sale in   Banashankari Stage 5, Subramanyapura ",domcache_srp_56945825,"2 Bath,Unfurnished,11 floor,West facing Up for sale is this 3BHK flat occupying a super area of 1250 sqft and is positioned in  Mantri Alpyne, Banashankari Stage 5 ,Bangalore.Property specificationsWorth investing, this flat is perched on the 11th floor of a 13 storey building. Being unfurnished, this abode is crafted as per vaastu norms and is facing west direction. Durable & easy to maintain, vitrified flooring lends this abode an elegant and posh look throughout.Well planned, this flat is inclusive of three bedrooms, living cum dining area, two bathrooms, one balcony and a kitchen(attached with a utility area) . Western style bathrooms are available, of which one is connected to the bedroom while the other is common. Geyser facility is appointed in all the bathrooms for hot water facility round the clock. Offering amazing view of the swimming pool, park and club house, the balcony is attached to the master bedroom.FacilitiesRight next to the lift, there is two covered parking space allotted. Other facilities include round the clock water supply, 100% power backup, guards, CCTV cameras and two lifts. Besides this, world class amenities loaded in the society includes multipurpose hall, laundry service, rain water harvesting, kids play area, bank & ATM, banquet hall, library and business centre, , outdoor tennis courts, intercom facility, flower gardens, event space & amphitheater, fire fighting equipment, club house, grand entrance lobby, cafeteria/food court, jogging and strolling track, meditation area, cycling & jogging track, indoor games room, gymnasium, security, guest accommodation, indoor squash & badminton courts, reserved parking, outdoor tennis courts, DTH television facility, aerobics room, lift and multipurpose courts.LocalityBanashankari 5th Stage is one of the well-established residential neighborhoods of Bangalore.  It is located on the 60 feet main road. National Public School is reachable within 500mtrs while there is BGS Hospital dotted within 4km radius. Within the range of 5 to 6km radius, you can spot Golapan Mall. Buses and autos are well connected to this area for easy commuting. Also, main railway station is 15kms away. Metro station is spotted within 5km radius making travelling stress free. Further, banks and ATM centers are sited nearby.",https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Banashankari-Stage-5-in-Bangalore&id=4d423536393435383235,9000000,90 Lac,Bangalore,"Banashankari Stage 5, Subramanyapura",12.9347159,77.5528681,3,2,3,1250 FTK ,11,Unfurnished,mohan,,+91-97XXXXXXX84
3 BHK Flat  for Sale in   Bannerghatta Main Road ,domcache_srp_56718169,"3 Bath,Semi-Furnished,2 floor,East facing This ready to move in 3BHK flat is available for sale in the Bannergatta Road of Bangalore. The flat is well maintained for you to considerProperty Specifications100 Vaastu compliant, this flat spreads across a super area of 2000 sq. ft. and is located on the 2nd floor. Further, this flat comprises 3 bedrooms, 2 western style bathrooms, Spacious balconies, a living and dining area. Along with additional space for the washing machine, the kitchen has a granite platform, sink and storage cabinets.Bedrooms is furnished with wardrobes. Additionally, of the 2 bathrooms .",https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Bannerghatta-Main-Road-in-Bangalore&id=4d423536373138313639,9900000,99 Lac,Bangalore,Bannerghatta Main Road,12.8657673,77.5887178,3,3,3,2000 FTK ,2,Semi-Furnished,Ramu Bellary,,+91-98XXXXXXX69
2 BHK Flat  for Sale in   Wilson Garden ,domcache_srp_57256377,"2 Bath,Semi-Furnished,1 floor,West facing West facing , House  In a decent society with power back up, 24 hours water supply and security. V ery near to hospitals and markets, 10 mins walk to lalbagh",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Wilson-Garden-in-Bangalore&id=4d423537323536333737,8500000,85 Lac,Bangalore,Wilson Garden,,,2,2,2,,1,Semi-Furnished,Jyothi keshav,,+91-94XXXXXXX16
"2 BHK Flat  for Sale in   Hoodi Circle, Hoodi ",domcache_srp_46070463,"2 Bath,Furnished,Ground floor,North - East facing This Multistorey Apartment is located at Ground floor in a building of total 4 floors.",https://www.magicbricks.com/propertyDetails/2-BHK-1099-Sq-ft-Multistorey-Apartment-FOR-Sale-Hoodi-Circle-in-Bangalore&id=4d423436303730343633,5000000,50 Lac,Bangalore,"Hoodi Circle, Hoodi",13.005800247192383,77.61478424072266,2,2,2,1099 FTK ,Ground,Furnished,Surendranath,,+91-98XXXXXXX45
"2 BHK Flat  for Sale in   Glass Factory Layout, Electronic City ",domcache_srp_56171933,"2 Bath,Furnished,3 floor Furnished apartment with one covered parking, 6 years old, No brokers",https://www.magicbricks.com/propertyDetails/2-BHK-1176-Sq-ft-Multistorey-Apartment-FOR-Sale-Glass-Factory-Layout-in-Bangalore&id=4d423536313731393333,4800000,48 Lac,Bangalore,"Glass Factory Layout, Electronic City",12.833171,77.698026,2,2,2,1176 FTK ,3,Furnished,Valsamma,,+91-80XXXXXXX21
"2 BHK Flat  for Sale in   Kundalahalli, Brookefield ",domcache_srp_56094451,"2 Bath,Unfurnished,3 floor Available for sale in Sai Paragon Meadows, Kundalahalli,Bangalore, this spacious 2BHK flat is occupying a super area of 1138 sqft and is totally worth considering.Property specificationsReady to move in, this flat is aged within 10 to 15 years hence it is well maintained and spic & span condition. Semi-furnished, this abode is perfectly crafted with respect to vaastu norms thereby ushering the occupants with bliss and joy. Moreover, this flat is adorned with marble flooring lending a fabulous look throughout. This flat is up to date with basic electrical fixtures like lights and fan. Flooded with cool breeze and natural light, this flat is bright and well ventilated at the same time.Intelligently planned & executed, this flat incorporates two bedrooms, living cum dining area, two bathrooms, three balconies and a modular kitchen. Both the bedrooms are spaciously designed and are furnished with wardrobes to systematically keep your essentials. Western-style bathrooms are available, of which one is attached to the bedroom while the other is common. Geyser facility is available in both the bathrooms providing hot water facility round the clock. Two balconies are connected to two bedrooms while the other opens onto the hall. Moreover, two of the balconies are overlooking the swimming pool while the third offers a view of the main road.  Equipped with storage cabinets, chimney, granite cooking top and stainless steel sink, the kitchen is designed in the most fabulous way.FacilitiesBare facilities like one covered parking space, round-the-clock water supply, 100% power backup, guards, CCTV cameras, lift, rainwater harvesting, waste disposal and maintenance staff are offered to this abode. This abode is tucked with recreational amenities like clubhouse, gym, swimming pool, kids play area, community hall, table tennis and carom.LocalityWell located, this property is nestled in a prime location with temple, park and IT companies closeby. You can find upcoming Kundalahalli Lake within short distance, where you can enjoy strolling or walking through its banks. This property is just less than 1kms from ITPL Main Road. Within 1km radius, you can spot international schools, hospitals, malls and supermarkets.  Public transport is also well connected to this area for easy commuting. Within the range of 7 to 8km radius, you can  spot K R Puram Railway Station. Also, there is upcoming metro station, banks and ATM centers reachable within short distance. ",https://www.magicbricks.com/propertyDetails/2-BHK-1138-Sq-ft-Multistorey-Apartment-FOR-Sale-Kundalahalli-in-Bangalore&id=4d423536303934343531,4800000,48 Lac,Bangalore,"Kundalahalli, Brookefield",12.96185,77.723987,2,2,2,1138 FTK ,3,Unfurnished,S Mishra,,+91-96XXXXXXX66
2 BHK Flat  for Sale in   T Dasarahalli ,domcache_srp_57180967,"2 Bath,Semi-Furnished,2 floor Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1320-Sq-ft-Multistorey-Apartment-FOR-Sale-T-Dasarahalli-in-Bangalore&id=4d423537313830393637,4800000,48 Lac,Bangalore,T Dasarahalli,13.0607239269089,77.6031620618382,2,2,2,1320 FTK ,2,Semi-Furnished,Rajesh,,+91-94XXXXXXX23
"2 BHK Flat  for Sale in   Jp Nagar Phase 7, J P Nagar ",domcache_srp_54465583,"2 Bath,Semi-Furnished,13 floor,South -West facing 2 BHK, Multistorey Apartment is available for Sale in JP Nagar Phase 7, Bangalore for 71.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-980-Sq-ft-Multistorey-Apartment-FOR-Sale-Jp-Nagar-Phase-7-in-Bangalore&id=4d423534343635353833,7100000,71 Lac,Bangalore,"Jp Nagar Phase 7, J P Nagar",12.911066,77.587969,2,2,2,980 FTK ,13,Semi-Furnished,Arun,,+91-99XXXXXXX21
"2 BHK Flat  for Sale in   Bellandur, Outer Ring Road ",domcache_srp_56277485,"2 Bath,Semi-Furnished,3 floor,South facing Vacant 2BHK property available for sale and immediate occupancy. We are NRIs living abroad, hence please contact our representative Mr. Ashok  to view the property. The property was recently vacated and we have completely refurbished it to a high standard.",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Bellandur-in-Bangalore&id=4d423536323737343835,5700000,57 Lac,Bangalore,"Bellandur, Outer Ring Road",12.927653,77.6682908,2,2,2,1100 FTK ,3,Semi-Furnished,Sridevi Satishan,,+91-77XXXXXXX40
2 BHK Flat  for Sale in   Kodathi ,domcache_srp_55144297,"2 Bath,Semi-Furnished,12 floor,East facing Posh apartment  facing lake within 57 kms of Wipro head office sarjapur and within 11 kms of Ecoworld Ecospace",https://www.magicbricks.com/propertyDetails/2-BHK-984-Sq-ft-Multistorey-Apartment-FOR-Sale-Kodathi-in-Bangalore&id=4d423535313434323937,7500000,75 Lac,Bangalore,Kodathi,12.900521,77.710237,2,2,2,984 FTK ,12,Semi-Furnished,Rahul,,+91-99XXXXXXX44
2 BHK Flat  for Sale in   Rajarajeshwari Nagar ,domcache_srp_57314709,"2 Bath,Furnished,1 floor,West facing Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1015-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarajeshwari-Nagar-in-Bangalore&id=4d423537333134373039,5500000,55 Lac,Bangalore,Rajarajeshwari Nagar,12.9046527168082,77.510364171846,2,2,2,1015 FTK ,1,Furnished,Jince Thomas,,+91-98XXXXXXX54
2 BHK Flat  for Sale in   J P Nagar ,domcache_srp_54261521,"2 Bath,Furnished,2 floor,North facing Fully furnished flat with Modular kitchen and 3 balconies.",https://www.magicbricks.com/propertyDetails/2-BHK-1145-Sq-ft-Multistorey-Apartment-FOR-Sale-J-P-Nagar-in-Bangalore&id=4d423534323631353231,8000000,80 Lac,Bangalore,J P Nagar,12.903813,77.572769,2,2,2,1145 FTK ,2,Furnished,Moodbidri,,+91-98XXXXXXX09
1 BHK Flat  for Sale in   Panathur ,domcache_srp_56602755,"1 Bath,Semi-Furnished,2 floor,East facing 1 BHK, Multistorey Apartment is available for Sale in Panathur, Bangalore for 49.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-657-Sq-ft-Multistorey-Apartment-FOR-Sale-Panathur-in-Bangalore&id=4d423536363032373535,4900000,49 Lac,Bangalore,Panathur,12.9358405,77.708067,1,1,1,657 FTK ,2,Semi-Furnished,jitender,,+91-95XXXXXXX88
3 BHK Flat  for Sale in   Kaikondrahalli ,domcache_srp_56155521,"3 Bath,Semi-Furnished,2 floor,North facing A Khatha approved flat with very good lighting and more spacious without joint wall, beautiful flat, Next to Norbert church in very good locality for sale.",https://www.magicbricks.com/propertyDetails/3-BHK-1566-Sq-ft-Multistorey-Apartment-FOR-Sale-Kaikondrahalli-in-Bangalore&id=4d423536313535353231,7800000,78 Lac,Bangalore,Kaikondrahalli,12.9105129,77.6754411,3,3,3,1566 FTK ,2,Semi-Furnished,Mary,,+91-99XXXXXXX14
