name,id,description,url,price,priceInWord,cityName,addressLocality,longitude,latitude,numberOfRooms,bathroom,bedroom,floorSize,floorno,furnshingstatus,agentName,agentCompanyName,agentMaskedmobilenumber 
3 BHK Residential House for Sale in Panihati,domcache_srp_50167478,"2 Bath,Semi-Furnished,Ground floor Best location for staying or for investment purpose also. This property can be sold out any time as your wish. Very peaceful and royal location in Sodepur near nature and facilities both at a same plane. I stay out of station by profession, that is why, want to sell it. It is really an opportunity to stay in a hustle free location like this. Only genuine & serious buyers please call.",https://www.magicbricks.com/propertyDetails/3-BHK-3370-Sq-ft-Residential-House-FOR-Sale-Panihati-in-Kolkata&id=4d423530313637343738,6700000,67 Lac,Kolkata,Panihati,,,3,2,3,3370 FTK ,Ground,Semi-Furnished,abhishek dutta,,+91-87XXXXXXX21
2 BHK Flat  for Sale in   Baghajatin ,domcache_srp_56220557,"2 Bath,Unfurnished,1 floor,South - East facing 2 BHK, Multistorey Apartment is available for Sale in Baghajatin, Kolkata for 78.30 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Baghajatin-in-Kolkata&id=4d423536323230353537,7830000,78.3 Lac,Kolkata,Baghajatin,22.474210739135742,88.3742446899414,2,2,2,1350 FTK ,1,Unfurnished,sourav kar,,+91-82XXXXXXX54
"2 BHK Flat  for Sale in   Gora Bazar, Dum Dum ",domcache_srp_41021073,"1 Bath,Unfurnished,3 floor,South -West facing This Freehold Builder Floor Apartment at 3rd faces South direction. Flooring of type Ceramic Tiles covers maximum part of the house.",https://www.magicbricks.com/propertyDetails/2-BHK-639-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Gora-Bazar-in-Kolkata&id=4d423431303231303733,2000000,20 Lac,Kolkata,"Gora Bazar, Dum Dum",22.779081344604492,88.39163970947266,2,1,2,639 FTK ,3,Unfurnished,Hardadan das,,+91-96XXXXXXX12
2 BHK Flat  for Sale in   Gariahat ,domcache_srp_49523216,"2 Bath,Unfurnished,Ground floor 2 BHK, Builder Floor Apartment is available for Sale in Gariahat, Kolkata for 53.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-630-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Gariahat-in-Kolkata&id=4d423439353233323136,5300000,53 Lac,Kolkata,Gariahat,,,2,2,2,630 FTK ,Ground,Unfurnished,A K  Mukherjee,,+91-98XXXXXXX25
2 BHK Flat  for Sale in   E M Bypass ,domcache_srp_57005555,"2 Bath,Furnished,2 floor,South - East facing Builder floor apartment is available for sale. It has covered area of 686 sq-ft, it is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-686-Sq-ft-Builder-Floor-Apartment-FOR-Sale-E-M-Bypass-in-Kolkata&id=4d423537303035353535,2700000,27 Lac,Kolkata,E M Bypass,22.518035888671875,88.40013122558594,2,2,2,686 FTK ,2,Furnished,Afreen Nessa,,+91-81XXXXXXX33
3 BHK Flat  for Sale in   Sarada Pally ,domcache_srp_49386359,"3 Bath,Unfurnished,3 floor,South - East facing On south property of Blind school,other side of D.H.Road,Shaw public school,300 mtr Behala Chowrasta metro,on north 300mtr Narayan Hospital(super specialist) menton,100 mtr Jodi colony within reach market, stationary shop,Bsnl office,pharmacy,100 mtr north Ashoka cinema hall,on east Church,temple,simultala market with atm, Snacks outlets,very much open from east west north and south cornor plot and on James long sarada pally Nursing home many more.",https://www.magicbricks.com/propertyDetails/3-BHK-1410-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarada-Pally-in-Kolkata&id=4d423439333836333539,7011000,70.1 Lac,Kolkata,Sarada Pally,22.48969078063965,88.32260131835938,3,3,3,,3,Unfurnished,BISWAJEET DAS,,+91-79XXXXXXX41
2 BHK Flat  for Sale in   Sodepur ,domcache_srp_54582149,"2 Bath,Unfurnished,1 floor,East facing 2 BHK, Multistorey Apartment is available for Sale in Sodepur, Kolkata for 22.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-964-Sq-ft-Multistorey-Apartment-FOR-Sale-Sodepur-in-Kolkata&id=4d423534353832313439,2200000,22 Lac,Kolkata,Sodepur,22.699806213378906,88.39010620117188,2,2,2,964 FTK ,1,Unfurnished,Samar Ghosh,,+91-94XXXXXXX18
1 BHK Flat  for Sale in   Tiljala Road ,domcache_srp_55870545,"1 Bath,Furnished,2 floor 1 BHK, Multistorey Apartment is available for Sale in Tiljala Road, Kolkata for 15.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-490-Sq-ft-Multistorey-Apartment-FOR-Sale-Tiljala-Road-in-Kolkata&id=4d423535383730353435,1500000,15 Lac,Kolkata,Tiljala Road,,,1,1,1,490 FTK ,2,Furnished,Christopher Liu,,+91-98XXXXXXX93
5 BHK Residential House for Sale in Hooghly-Chinsurah,domcache_srp_53166509,"2 Bath,Semi-Furnished,2 floor,East facing 5 BHK, Residential House is available for Sale in Hooghly Chinsurah, Kolkata for 85.0 Lac(s)",https://www.magicbricks.com/propertyDetails/5-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Hooghly-Chinsurah-in-Kolkata&id=4d423533313636353039,8500000,85 Lac,Kolkata,Hooghly-Chinsurah,,,5,2,5,2000 FTK ,2,Semi-Furnished,Kunal Sil,,+91-87XXXXXXX79
"3 BHK Flat  for Sale in   Madurdaha, Hussainpur ",domcache_srp_55878409,"2 Bath,Unfurnished,2 floor 3 BHK, Multistorey Apartment is available for Sale in Madurdaha, Kolkata for 80.0 Lac(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1535-Sq-ft-Multistorey-Apartment-FOR-Sale-Madurdaha-in-Kolkata&id=4d423535383738343039,8000000,80 Lac,Kolkata,"Madurdaha, Hussainpur",,,3,2,3,1535 FTK ,2,Unfurnished,Pronojit Lahiri,,+91-98XXXXXXX65
2 BHK Flat  for Sale in   Tollygunge ,domcache_srp_32878257,"3 Bath,Furnished,2 floor,South facing Expected price for the Apartment is kept at 50 Lac. It has 800 Sqft of usable area. The Apartment consists of 2 furnished bathroom and 1 balcony. This one is a 2 bed room flat located in Tollygunge. It is located on 2nd floor out of 3 floors in its building and is well ventilated. It's include 1 covered garage of 200 sqft. and 100 sqft a room along with attach bathroom cum T.V.",https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Tollygunge-in-Kolkata&id=4d423332383738323537,5000000,50 Lac,Kolkata,Tollygunge,22.488283157348633,88.35684967041016,2,3,2,800 FTK ,2,Furnished,Rakhi Chatterjee,,+91-98XXXXXXX10
2 BHK Flat  for Sale in   Santoshpur ,domcache_srp_54336371,"1 Bath,Semi-Furnished,1 floor,South - East facing We are the proud owners of this 2 bhk apartment available in swanamanjil, santoshpur, kolkata south. This semiFurnished apartment it is a and the unit is located on 1st floor and has a carpet area of 770 sq.Ft. . It has 1 bathrooms and 1 balconys. The ownership is freehold type. The apartment has 1 covered parking Approx 170sft Flat situated in very good location at Santoshpur, Kolkata South. Bus, metro, auto, train all communications are available. School, KPC hospital, market every thing is near by. I Assured You If You See The Flat And Location You Are Fully Satisfied.",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Santoshpur-in-Kolkata&id=4d423534333336333731,3500000,35 Lac,Kolkata,Santoshpur,,,2,1,2,950 FTK ,1,Semi-Furnished,debasish chatterjee,,+91-98XXXXXXX66
2 BHK Flat  for Sale in   Garia ,domcache_srp_56320199,"2 Bath,Unfurnished,2 floor,South -West facing excellent communication",https://www.magicbricks.com/propertyDetails/2-BHK-737-Sq-ft-Multistorey-Apartment-FOR-Sale-Garia-in-Kolkata&id=4d423536333230313939,3200000,32 Lac,Kolkata,Garia,22.462560653686523,88.39071655273438,2,2,2,737 FTK ,2,Unfurnished,sritama sengupta,,+91-96XXXXXXX18
3 BHK Flat  for Sale in   Rajarhat Main Road ,domcache_srp_33974081,"2 Bath,Semi-Furnished,2 floor,South -West facing This Freehold Multistorey Apartment at 2nd faces South West and overlooks Main Road offering a beautiful view from the house with airy interiors Puja Room is additionally available The Multistorey Apartment construction is more than 10 to 15 years old Flooring of type Marble covers maximum part of the house",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-Main-Road-in-Kolkata&id=4d423333393734303831,5000000,50 Lac,Kolkata,Rajarhat Main Road,22.625886917114258,88.40753173828125,3,2,3,1400 FTK ,2,Semi-Furnished,Durgapada Das,,+91-99XXXXXXX48
3 BHK Flat  for Sale in   Parnasree Pally ,domcache_srp_54567095,"2 Bath,Semi-Furnished,3 floor 3 BHK, Multistorey Apartment is available for Sale in Parnasree Pally, Kolkata for 47.0 Lac(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Parnasree-Pally-in-Kolkata&id=4d423534353637303935,4700000,47 Lac,Kolkata,Parnasree Pally,,,3,2,3,1400 FTK ,3,Semi-Furnished,DEBMOY SAMANTA,,+91-62XXXXXXX48
4 BHK Flat  for Sale in   Alipore ,domcache_srp_50653010,"4 Bath,Furnished,2 floor 4 BHK, Multistorey Apartment is available for Sale in Alipore, Kolkata for 2.9 Crore(s)",https://www.magicbricks.com/propertyDetails/4-BHK-2420-Sq-ft-Multistorey-Apartment-FOR-Sale-Alipore-in-Kolkata&id=4d423530363533303130,29500000,2.95 Cr,Kolkata,Alipore,,,4,4,4,2420 FTK ,2,Furnished,Harshita Malpani,,+91-91XXXXXXX50
2 BHK Flat  for Sale in   Baguihati ,domcache_srp_48501553,"2 Bath,Furnished,2 floor,South - East facing The property is newly constructed, just 8 months old. 2 minutes walking distance from VIP Road. The property is located in a corner plot, having two wide roads",https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Baguihati-in-Kolkata&id=4d423438353031353533,3200000,32 Lac,Kolkata,Baguihati,22.779088973999023,88.39165496826172,2,2,2,750 FTK ,2,Furnished,Munmun Chakraborty,,+91-70XXXXXXX37
"3 BHK Flat  for Sale in   Rath Tala, Kasba ",domcache_srp_56841587,"2 Bath,Unfurnished,3 floor,South facing 3 minutes walking distance from b.t. road three side open s-w-n very airy flat. lift available",https://www.magicbricks.com/propertyDetails/3-BHK-982-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rath-Tala-in-Kolkata&id=4d423536383431353837,3300000,33 Lac,Kolkata,"Rath Tala, Kasba",,,3,2,3,982 FTK ,3,Unfurnished,Sanat Dutta,,+91-62XXXXXXX13
2 BHK Flat  for Sale in   Bata Nagar ,domcache_srp_47430281,"2 Bath,Unfurnished,3 floor,South - East facing Near the Batanagar Bus stand, where from one can directly reach taratala, Esplanade, Howrah with in a hour",https://www.magicbricks.com/propertyDetails/2-BHK-1060-Sq-ft-Multistorey-Apartment-FOR-Sale-Bata-Nagar-in-Kolkata&id=4d423437343330323831,2600000,26 Lac,Kolkata,Bata Nagar,,,2,2,2,1060 FTK ,3,Unfurnished,Utpal De,,+91-94XXXXXXX66
2 BHK Flat  for Sale in   Bansdroni ,domcache_srp_53189991,"2 Bath,Furnished,2 floor 2 BHK, Multistorey Apartment is available for Sale in Bansdroni, Kolkata for 50.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Bansdroni-in-Kolkata&id=4d423533313839393931,5000000,50 Lac,Kolkata,Bansdroni,22.470897674560547,88.36341094970703,2,2,2,850 FTK ,2,Furnished,dnsanyal,,+91-98XXXXXXX70
2 BHK Residential House for Sale in New Barrakpur,domcache_srp_42990879,"1 Bath,Unfurnished,1 floor,South facing This freehold residential house of total 2 floors faces East direction and overlooks main road offering a beautiful view from the house with airy interiors. This spacious residential house was constructed approx, 15 to 20 years years back. Flooring of type mosaic covers maximum part of the house.",https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Residential-House-FOR-Sale-New-Barrakpur-in-Kolkata&id=4d423432393930383739,4000000,40 Lac,Kolkata,New Barrakpur,22.68459701538086,88.44221496582031,2,1,2,850 FTK ,1,Unfurnished,S Sarkar,,+91-60XXXXXXX90
"3 BHK Flat  for Sale Eden Astor Park, in   Khudiram ",domcache_srp_56551849,"2 Bath,Unfurnished,4 floor Multistorey apartment is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/3-BHK-1517-Sq-ft-Multistorey-Apartment-FOR-Sale-Khudiram-in-Kolkata&id=4d423536353531383439,7200000,72 Lac,Kolkata,Khudiram,22.4595713104477,88.4014469603485,3,2,3,1517 FTK ,4,Unfurnished,Indranil,,+91-93XXXXXXX86
2 BHK Flat  for Sale in   Behala ,domcache_srp_46847619,"2 Bath,Semi-Furnished,3 floor 2 BHK, Builder Floor Apartment is available for Sale in Behala, Kolkata for 33.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Behala-in-Kolkata&id=4d423436383437363139,3300000,33 Lac,Kolkata,Behala,,,2,2,2,950 FTK ,3,Semi-Furnished,Nandan,,+91-82XXXXXXX20
5 BHK Residential House for Sale in Baghajatin,domcache_srp_56423019,"3 Bath,Unfurnished,1 floor 5 BHK, Residential House is available for Sale in Baghajatin, Kolkata for 1.0 Crore(s)",https://www.magicbricks.com/propertyDetails/5-BHK-2840-Sq-ft-Residential-House-FOR-Sale-Baghajatin-in-Kolkata&id=4d423536343233303139,10000000,1 Cr,Kolkata,Baghajatin,22.485870361328125,88.37953186035156,5,3,5,2840 FTK ,1,Unfurnished,Nandy NA,,+91-98XXXXXXX08
3 BHK Residential House for Sale in Rajpur Sonarpur,domcache_srp_56053831,"1 Bath,Semi-Furnished,North facing Sonarpur Railway station theke matro 10 min walking distance a 2 katha 1 chotak 26sq.ft jagay ak tola bari bikri. Details:2 bedroom (14x14",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Residential-House-FOR-Sale-Rajpur-Sonarpur-in-Kolkata&id=4d423536303533383331,4100000,41 Lac,Kolkata,Rajpur Sonarpur,22.433500289916992,88.39678192138672,3,1,3,1400 FTK ,,Semi-Furnished,SOMSUBHRA Roy,,+91-83XXXXXXX26
"3 BHK Flat  for Sale Krishna Shivangan 1, in   Tarulia, Keshtopur ",domcache_srp_47600403,"2 Bath,Unfurnished,4 floor,South -West facing An absolutely wellmaintained and reasonably priced 3BHK Flat is up for sale. It is located in Tarulia, Kolkata and is positioned on the advantageous 4th floor of a 6storey apartment.Property SpecificationsFacing the southwest direction, this unfurnished residence is fully Vaastu compliant which keeps a good flow of positive energy into the flat. Also, the flat is designed in such a way that it enjoys plenty of ventilation for all seasons and the rooms are bathed in ample sunlight all throughout the day. Hence a lively, cheerful and delightful home ambience is assured.",https://www.magicbricks.com/propertyDetails/3-BHK-1132-Sq-ft-Multistorey-Apartment-FOR-Sale-Tarulia-in-Kolkata&id=4d423437363030343033,4800000,48 Lac,Kolkata,"Tarulia, Keshtopur",22.588031,88.438491,3,2,3,1132 FTK ,4,Unfurnished,Swarnadeep Sanyal Swarnadeep Sanyal,,+91-80XXXXXXX22
5 BHK Residential House for Sale in Prince Anwar Shah Road,domcache_srp_53577587,"5 Bath,Semi-Furnished,Ground floor 5 BHK, Residential House is available for Sale in Prince Anwar Shah Road, Kolkata for 2.9 Crore(s)",https://www.magicbricks.com/propertyDetails/5-BHK-5000-Sq-ft-Residential-House-FOR-Sale-Prince-Anwar-Shah-Road-in-Kolkata&id=4d423533353737353837,29000000,2.90 Cr,Kolkata,Prince Anwar Shah Road,,,5,5,5,5000 FTK ,Ground,Semi-Furnished,Pathak,,+91-98XXXXXXX70
1 BHK Flat  for Sale in   Brahmapur ,domcache_srp_50860408,"1 Bath,Semi-Furnished,2 floor,North facing Residential apartment for sale. The property comes with a good construction quality which ages 1.5 years old property located in bansdroni. It is a Semi Furnished property. This property has good quality modular type anchor make switch & socket & db. For safety, this property has Godrej lock in the doors with closed windows & balcony by the grill. The property has 1 bedroom with 1 bathroom & a balcony with a closed kitchen. Available at an expected price of rs. 1950000 & negotiable.",https://www.magicbricks.com/propertyDetails/1-BHK-555-Sq-ft-Multistorey-Apartment-FOR-Sale-Brahmapur-in-Kolkata&id=4d423530383630343038,1950000,19.5 Lac,Kolkata,Brahmapur,22.459245681762695,88.36548614501953,1,1,1,555 FTK ,2,Semi-Furnished,Souvik roy,,+91-91XXXXXXX42
2 BHK Flat  for Sale in   Bansdroni ,domcache_srp_56023145,"2 Bath,Semi-Furnished,Ground floor Newly renovated",https://www.magicbricks.com/propertyDetails/2-BHK-675-Sq-ft-Multistorey-Apartment-FOR-Sale-Bansdroni-in-Kolkata&id=4d423536303233313435,3500000,35 Lac,Kolkata,Bansdroni,22.470897674560547,88.36341094970703,2,2,2,675 FTK ,Ground,Semi-Furnished,Sreelekha Dasgupta,,+91-84XXXXXXX05
2 BHK Flat  for Sale in   Harinavi ,domcache_srp_43246113,"2 Bath,Unfurnished,1 floor 2 BHK, Multistorey Apartment is available for Sale in Harinavi, Kolkata for 23.70 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-769-Sq-ft-Multistorey-Apartment-FOR-Sale-Harinavi-in-Kolkata&id=4d423433323436313133,2307000,23.1 Lac,Kolkata,Harinavi,22.411516189575195,88.41658782958984,2,2,2,769 FTK ,1,Unfurnished,Jayanta  Majumdar,,+91-94XXXXXXX60
2 BHK Flat  for Sale in   Em Bypass South East ,domcache_srp_54289501,"2 Bath,Semi-Furnished,10 floor 2 BHK, Multistorey Apartment is available for Sale in EM Bypass South East, Kolkata for 45.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-836-Sq-ft-Multistorey-Apartment-FOR-Sale-Em-Bypass-South-East-in-Kolkata&id=4d423534323839353031,4500000,45 Lac,Kolkata,Em Bypass South East,,,2,2,2,836 FTK ,10,Semi-Furnished,Saurabh Pal,,+91-94XXXXXXX59
"2 BHK Flat  for Sale in   Auddy Bagan Basti, Behala ",domcache_srp_49703872,"1 Bath,Unfurnished,4 floor,South facing 2 BHK, Multistorey Apartment is available for Sale in Auddy Bagan Basti, Kolkata for 26.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Auddy-Bagan-Basti-in-Kolkata&id=4d423439373033383732,2600000,26 Lac,Kolkata,"Auddy Bagan Basti, Behala",,,2,1,2,700 FTK ,4,Unfurnished,Debashis Bhattacharya,,+91-80XXXXXXX42
"3 BHK Flat  for Sale Siddha Waterfront, in   Khardah ",domcache_srp_52557359,"2 Bath,Unfurnished,6 floor 3 BHK, Multistorey Apartment is available for Sale in Khardah, Kolkata for 49.20 Lac(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Sale-Khardah-in-Kolkata&id=4d423532353537333539,4920000,49.2 Lac,Kolkata,Khardah,22.4657,88.343582,3,2,3,1170 FTK ,6,Unfurnished,Prosenjit Mitra,,+91-97XXXXXXX60
2 BHK Flat  for Sale in   Garia ,domcache_srp_40089895,"2 Bath,Unfurnished,1 floor,North - East facing Bank, Bazar, School, Hospital, Ground, Gym all are very nearby...",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Garia-in-Kolkata-r1&id=4d423430303839383935,3750000,37.5 Lac,Kolkata,Garia,,,2,2,2,950 FTK ,1,Unfurnished,SANDIPTA,,+91-99XXXXXXX10
1 BHK Flat  for Sale in   Manicktala ,domcache_srp_47726901,"2 Bath,Semi-Furnished,Ground floor 1 BHK, Builder Floor Apartment is available for Sale in Manicktala, Kolkata for 30.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-530-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Manicktala-in-Kolkata&id=4d423437373236393031,3000000,30 Lac,Kolkata,Manicktala,,,1,2,1,530 FTK ,Ground,Semi-Furnished,Abhijit Saha,,+91-83XXXXXXX78
"3 BHK Flat  for Sale Emerald Gardens, in   Rajarhat ",domcache_srp_49148763,"2 Bath,Semi-Furnished,4 floor A 3 BHK flat measuring 1575 sqft area, situated in Emerald Gardens, Rajarhat, Kolkata is up for sale.Price Breakupâ?¹ 76.07Lac Base price Excluding Car Parking 5Lacs AddressEmerald gardens 238 18 hatiara roy para near vivekananda club kolkata 700157, Rajarhat, Kolkata  East, West Bengal LandmarksCity centre ll Chinar park crossingFacingSouth WestOverlookingGardenPark, Main RoadWater Availability24 Hours AvailableStatus of ElectricityNoRare PowercutLift1Age of ConstructionLess than 5 yearsFurnishingSemiFurnishedAuthority ApprovalDeveloperType of OwnershipFreehold",https://www.magicbricks.com/propertyDetails/3-BHK-1575-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423439313438373633,7607250,76.1 Lac,Kolkata,Rajarhat,22.6194800410744,88.4463604513629,3,2,3,1575 FTK ,4,Semi-Furnished,R S DEEPA,,+91-98XXXXXXX94
2 BHK Flat  for Sale in   Boral ,domcache_srp_47868503,"2 Bath,Semi-Furnished,4 floor,East facing 2 BHK, Multistorey Apartment is available for Sale in Boral, Kolkata for 26.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Boral-in-Kolkata&id=4d423437383638353033,2600000,26 Lac,Kolkata,Boral,,,2,2,2,800 FTK ,4,Semi-Furnished,Sandeep,,+91-98XXXXXXX75
1 BHK Flat  for Sale in   Barasat ,domcache_srp_46233981,"1 Bath,Semi-Furnished,3 floor,North - East facing 1 BHK, Builder Floor Apartment is available for Sale in Barasat, Kolkata for 11.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-396-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Barasat-in-Kolkata-r1&id=4d423436323333393831,1100000,11 Lac,Kolkata,Barasat,,,1,1,1,396 FTK ,3,Semi-Furnished,SEULI BISWAS,,+91-70XXXXXXX30
1 BHK Flat  for Sale in    ,domcache_srp_54268649,"1 Bath,Semi-Furnished,3 floor,North - East facing 1 BHK, Multistorey Apartment is available for Sale in , Kolkata for 12.50 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-365-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423534323638363439,1250000,12.5 Lac,Kolkata,,,,1,1,1,365 FTK ,3,Semi-Furnished,Rana chatterjee,,+91-90XXXXXXX20
"2 BHK Flat  for Sale Magnolia Prestige, in   Rajarhat Chowmatha ",domcache_srp_54126039,"2 Bath,Furnished,2 floor,North - East facing swimming pool, AC community hall, 24 hrs power back up, AC zim, AC games room",https://www.magicbricks.com/propertyDetails/2-BHK-867-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-Chowmatha-in-Kolkata&id=4d423534313236303339,3200000,32 Lac,Kolkata,Rajarhat Chowmatha,28.752792,88.510485805152,2,2,2,867 FTK ,2,Furnished,Aaa,,+91-80XXXXXXX45
"2 BHK Flat  for Sale in   Nager Bazar, Kamardanga ",domcache_srp_54314093,"2 Bath,Semi-Furnished,2 floor,North facing Well connected with Nagerbazaar Bus depo and also close to ILS Hospital Dum Dum.Centrally located with all facilities but far away from the Chaos and crowd .",https://www.magicbricks.com/propertyDetails/2-BHK-940-Sq-ft-Multistorey-Apartment-FOR-Sale-Nager-Bazar-in-Kolkata&id=4d423534333134303933,4000000,40 Lac,Kolkata,"Nager Bazar, Kamardanga",,,2,2,2,940 FTK ,2,Semi-Furnished,DIPANKAR SARKAR,,+91-94XXXXXXX08
6 BHK Residential House for Sale in Belur Math,domcache_srp_53047349,"3 Bath,Semi-Furnished,1 floor 6 BHK, Residential House is available for Sale in Belur Math, Kolkata for 1.1 Crore(s)",https://www.magicbricks.com/propertyDetails/6-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Belur-Math-in-Kolkata&id=4d423533303437333439,11000000,1.10 Cr,Kolkata,Belur Math,,,6,3,6,,1,Semi-Furnished,A K Ghosh,,+91-94XXXXXXX10
2 BHK Flat  for Sale in   New Town ,domcache_srp_56239125,"3 Bath,Unfurnished,4 floor 2 BHK, Multistorey Apartment is available for Sale in New Town, Kolkata for 70.0 Lac(s)",https://www.magicbricks.com/propertyDetails/2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423536323339313235,7000000,70 Lac,Kolkata,New Town,,,2,3,2,1400 FTK ,4,Unfurnished,Priyanka banerjee,,+91-62XXXXXXX37
"5 BHK Residential House for Sale in Chandannagar, Hooghly-Chinsurah",domcache_srp_51045464,"2 Bath,Semi-Furnished,1 floor,South - East facing 5 BHK, Residential House is available for Sale in Chandannagar, Kolkata for 60.0 Lac(s)",https://www.magicbricks.com/propertyDetails/5-BHK-1830-Sq-ft-Residential-House-FOR-Sale-Chandannagar-in-Kolkata&id=4d423531303435343634,6000000,60 Lac,Kolkata,"Chandannagar, Hooghly-Chinsurah",,,5,2,5,1830 FTK ,1,Semi-Furnished,rajkumar banerjee,,+91-92XXXXXXX07
2 BHK Flat  for Sale in   Belgharia ,domcache_srp_55638305,"2 Bath,Unfurnished,1 floor,East facing 5 Minutes WALKING distance from NOAPARA Metro Station15 Minutes WALKING distance from BELGHARIA Railway Station",https://www.magicbricks.com/propertyDetails/2-BHK-828-Sq-ft-Multistorey-Apartment-FOR-Sale-Belgharia-in-Kolkata&id=4d423535363338333035,2850000,28.5 Lac,Kolkata,Belgharia,,,2,2,2,828 FTK ,1,Unfurnished,Dilip Chowdhury,,+91-89XXXXXXX34
"3 BHK Flat  for Sale in   Madurdaha, Hussainpur ",domcache_srp_47977187,"2 Bath,Unfurnished,1 floor 3 BHK, Multistorey Apartment is available for Sale in Madurdaha, Kolkata for 59.90 Lac(s)",https://www.magicbricks.com/propertyDetails/3-BHK-1240-Sq-ft-Multistorey-Apartment-FOR-Sale-Madurdaha-in-Kolkata&id=4d423437393737313837,5990000,59.9 Lac,Kolkata,"Madurdaha, Hussainpur",,,3,2,3,1240 FTK ,1,Unfurnished,Supriyo Roy,,+91-98XXXXXXX88
2 BHK Residential House for Sale in Sodepur,domcache_srp_55961127,"3 Bath,Unfurnished,2 floor,West facing A residential house is available for sale. It is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Sodepur-in-Kolkata&id=4d423535393631313237,4000000,40 Lac,Kolkata,Sodepur,22.699806213378906,88.39010620117188,2,3,2,1500 FTK ,2,Unfurnished,Sankar Mukherjee,,+91-98XXXXXXX86
"3 BHK Flat  for Sale Dream Residency Manor, in   Rajarhat ",domcache_srp_53760891,"2 Bath,Semi-Furnished,6 floor,East facing Dream Residency Manor, Chinar Park, New Town. Multistorey apartment is available for sale. It covered area of 1365 sqft, it is a good location property. Please contact for more details.",https://www.magicbricks.com/propertyDetails/3-BHK-1365-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423533373630383931,6700000,67 Lac,Kolkata,Rajarhat,22.6332977,88.4525216,3,2,3,1365 FTK ,6,Semi-Furnished,SUDIPTA DUTTA,,+91-94XXXXXXX19
2 BHK Flat  for Sale in   Behala ,domcache_srp_56543959,"2 Bath,Semi-Furnished,3 floor,East facing near to Behala Chowrasta",https://www.magicbricks.com/propertyDetails/2-BHK-920-Sq-ft-Multistorey-Apartment-FOR-Sale-Behala-in-Kolkata&id=4d423536353433393539,2500000,25 Lac,Kolkata,Behala,,,2,2,2,920 FTK ,3,Semi-Furnished,Debjit Nag,,+91-93XXXXXXX73
